# Time, Mode, Ch0, Ch1, Ch2, Ch3, Ch4, Ch5, Ch6, Ch7, Total, RA, DEC
222.780914, 16.000000, 42.000000,  4.000000,  2.000000,  0.000000,  4.000000,  5.000000,  0.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.783127, 16.000000, 48.000000,  2.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.785400, 16.000000, 52.000000,  3.000000,  3.000000,  3.000000,  1.000000,  3.000000,  4.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.787613, 16.000000, 52.000000,  5.000000,  2.000000,  1.000000,  4.000000,  4.000000,  0.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.789810, 16.000000, 57.000000,  4.000000,  3.000000,  3.000000,  1.000000,  1.000000,  1.000000, 19.000000,  0.000000,  2.719233, 16.912486
222.792007, 16.000000, 62.000000,  3.000000,  6.000000,  3.000000,  2.000000,  3.000000,  5.000000, 17.000000,  0.000000,  2.719233, 16.912486
222.794296, 16.000000, 42.000000,  4.000000,  5.000000,  4.000000,  2.000000,  2.000000,  4.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.796494, 16.000000, 65.000000,  2.000000,  1.000000,  4.000000,  6.000000,  1.000000,  2.000000, 14.000000,  0.000000,  2.719233, 16.912486
222.798691, 16.000000, 46.000000,  4.000000,  3.000000,  1.000000,  2.000000,  0.000000,  2.000000, 19.000000,  0.000000,  2.719233, 16.912486
222.800903, 16.000000, 50.000000, 11.000000,  3.000000,  1.000000,  0.000000,  3.000000,  0.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.803116, 16.000000, 54.000000,  4.000000,  5.000000,  2.000000,  6.000000,  3.000000,  2.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.805389, 16.000000, 53.000000,  2.000000,  4.000000,  3.000000,  2.000000,  2.000000,  1.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.807587, 16.000000, 44.000000,  1.000000,  5.000000,  6.000000,  2.000000,  2.000000,  4.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.809799, 16.000000, 40.000000,  4.000000,  4.000000,  4.000000,  3.000000,  4.000000,  2.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.811996, 16.000000, 45.000000,  1.000000,  2.000000,  4.000000,  2.000000,  3.000000,  1.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.814270, 16.000000, 57.000000,  3.000000,  3.000000,  2.000000,  0.000000,  7.000000,  3.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.816483, 16.000000, 63.000000,  5.000000,  2.000000,  2.000000,  1.000000,  3.000000,  4.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.818680, 16.000000, 45.000000,  0.000000,  3.000000,  6.000000,  2.000000,  2.000000,  1.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.820892, 16.000000, 44.000000,  2.000000,  3.000000,  1.000000,  0.000000,  5.000000,  4.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.823090, 16.000000, 56.000000,  2.000000,  4.000000,  1.000000,  4.000000,  1.000000,  2.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.825363, 16.000000, 43.000000,  5.000000,  3.000000,  5.000000,  2.000000,  4.000000,  2.000000, 14.000000,  0.000000,  2.719233, 16.912486
222.827576, 16.000000, 46.000000,  1.000000,  1.000000,  2.000000,  2.000000,  1.000000,  1.000000, 18.000000,  0.000000,  2.719233, 16.912486
222.829773, 16.000000, 45.000000,  4.000000,  3.000000,  5.000000,  2.000000,  3.000000,  3.000000, 10.000000,  0.000000,  2.719233, 16.912486
222.831970, 16.000000, 59.000000,  5.000000,  4.000000,  1.000000,  3.000000,  1.000000,  5.000000, 21.000000,  0.000000,  2.719233, 16.912486
222.834259, 16.000000, 55.000000,  1.000000,  3.000000,  3.000000,  2.000000,  2.000000,  4.000000, 22.000000,  0.000000,  2.719233, 16.912486
222.836456, 16.000000, 43.000000, 10.000000,  1.000000,  2.000000,  4.000000,  0.000000,  3.000000, 21.000000,  0.000000,  2.719233, 16.912486
222.838669, 16.000000, 37.000000,  3.000000,  5.000000,  1.000000,  2.000000,  2.000000,  2.000000, 22.000000,  0.000000,  2.719233, 16.912486
222.847549, 16.000000, 51.000000,  7.000000,  2.000000,  2.000000,  1.000000,  3.000000,  4.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.849762, 16.000000, 48.000000,  2.000000,  3.000000,  1.000000,  3.000000,  2.000000,  3.000000, 25.000000,  0.000000,  2.719233, 16.912486
222.851959, 16.000000, 43.000000,  1.000000,  1.000000,  5.000000,  1.000000,  3.000000,  2.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.874222, 16.000000, 72.000000,  9.000000,  7.000000,  3.000000,  2.000000,  3.000000,  2.000000, 23.000000,  2.358000,  2.719233, 16.912486
222.876419, 16.000000, 51.000000,  4.000000,  1.000000,  1.000000,  1.000000,  6.000000,  1.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.878632, 16.000000, 50.000000,  7.000000,  3.000000,  1.000000,  0.000000,  0.000000,  1.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.880829, 16.000000, 61.000000,  4.000000,  5.000000,  2.000000,  4.000000,  5.000000,  3.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.883102, 16.000000, 35.000000,  5.000000,  2.000000,  2.000000,  0.000000,  3.000000,  3.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.885315, 16.000000, 52.000000,  1.000000,  2.000000,  3.000000,  4.000000,  5.000000,  3.000000, 14.000000,  0.000000,  2.719233, 16.912486
222.887512, 16.000000, 54.000000,  8.000000,  2.000000,  1.000000,  4.000000,  2.000000,  1.000000,  7.000000,  0.000000,  2.719233, 16.912486
222.889725, 16.000000, 57.000000,  3.000000,  2.000000,  3.000000,  4.000000,  1.000000,  6.000000, 22.000000,  0.000000,  2.719233, 16.912486
222.891922, 16.000000, 53.000000,  6.000000,  3.000000,  1.000000,  1.000000,  2.000000,  2.000000, 24.000000,  0.000000,  2.719233, 16.912486
222.894196, 16.000000, 51.000000,  3.000000,  6.000000,  3.000000,  2.000000,  2.000000,  2.000000, 18.000000,  0.000000,  2.719233, 16.912486
222.896408, 16.000000, 40.000000, 10.000000,  4.000000,  4.000000,  0.000000,  1.000000,  5.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.898605, 16.000000, 53.000000,  3.000000,  1.000000,  3.000000,  0.000000,  3.000000,  2.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.900818, 16.000000, 52.000000,  1.000000,  2.000000,  1.000000,  4.000000,  0.000000,  2.000000, 20.000000,  0.000000,  2.719233, 16.912486
222.903091, 16.000000, 45.000000,  3.000000,  4.000000,  0.000000,  3.000000,  5.000000,  1.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.905289, 16.000000, 52.000000,  5.000000,  2.000000,  3.000000,  3.000000,  5.000000,  3.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.907501, 16.000000, 59.000000,  3.000000,  2.000000,  5.000000,  5.000000,  3.000000,  2.000000, 19.000000,  0.000000,  2.719233, 16.912486
222.909698, 16.000000, 45.000000,  1.000000,  2.000000,  1.000000,  2.000000,  0.000000,  4.000000, 20.000000,  0.000000,  2.719233, 16.912486
222.911911, 16.000000, 49.000000,  3.000000,  1.000000,  5.000000,  1.000000,  2.000000,  2.000000, 10.000000,  0.000000,  2.719233, 16.912486
222.914185, 16.000000, 50.000000,  4.000000,  3.000000,  2.000000,  2.000000,  0.000000,  2.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.916382, 16.000000, 37.000000,  2.000000,  4.000000,  2.000000,  0.000000,  2.000000,  2.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.918594, 16.000000, 41.000000,  5.000000,  4.000000,  5.000000,  2.000000,  5.000000,  5.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.920807, 16.000000, 46.000000,  5.000000,  4.000000,  4.000000,  2.000000,  2.000000,  3.000000, 18.000000,  0.000000,  2.719233, 16.912486
222.923065, 16.000000, 64.000000,  2.000000,  3.000000,  3.000000,  2.000000,  2.000000,  3.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.925278, 16.000000, 46.000000,  5.000000,  4.000000,  2.000000,  2.000000,  6.000000,  3.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.927490, 16.000000, 46.000000,  3.000000,  4.000000,  3.000000,  2.000000,  4.000000,  1.000000, 17.000000,  0.000000,  2.719233, 16.912486
222.929688, 16.000000, 51.000000,  3.000000,  0.000000,  4.000000,  3.000000,  3.000000,  3.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.931885, 16.000000, 52.000000,  4.000000,  1.000000,  3.000000,  3.000000,  3.000000,  3.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.934174, 16.000000, 43.000000,  7.000000,  4.000000,  4.000000,  1.000000,  5.000000,  2.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.936371, 16.000000, 45.000000,  4.000000,  5.000000,  3.000000,  5.000000,  2.000000,  3.000000, 11.000000,  0.000000,  2.719233, 16.912486
222.938583, 16.000000, 48.000000,  1.000000,  7.000000,  1.000000,  0.000000,  2.000000,  3.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.940781, 16.000000, 47.000000,  2.000000,  6.000000,  1.000000,  3.000000,  0.000000,  4.000000, 18.000000,  0.000000,  2.719233, 16.912486
222.943054, 16.000000, 33.000000,  4.000000,  4.000000,  2.000000,  2.000000,  3.000000,  1.000000, 14.000000,  0.000000,  2.719233, 16.912486
222.945267, 16.000000, 58.000000,  2.000000,  3.000000,  1.000000,  1.000000,  2.000000,  3.000000, 18.000000,  0.000000,  2.719233, 16.912486
222.947464, 16.000000, 52.000000,  6.000000,  4.000000,  4.000000,  3.000000,  1.000000,  0.000000, 22.000000,  0.000000,  2.719233, 16.912486
222.949677, 16.000000, 59.000000,  2.000000,  0.000000,  3.000000,  4.000000,  3.000000,  2.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.951874, 16.000000, 34.000000,  6.000000,  5.000000,  3.000000,  2.000000,  3.000000,  0.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.954147, 16.000000, 45.000000,  6.000000,  6.000000,  3.000000,  5.000000,  3.000000,  5.000000, 11.000000,  0.000000,  2.719233, 16.912486
222.956360, 16.000000, 56.000000,  1.000000,  2.000000,  2.000000,  6.000000,  3.000000,  2.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.958557, 16.000000, 41.000000,  4.000000,  0.000000,  1.000000,  2.000000,  2.000000,  2.000000, 13.000000,  0.000000,  2.719233, 16.912486
222.960770, 16.000000, 53.000000,  4.000000,  4.000000,  3.000000,  0.000000,  2.000000,  3.000000, 15.000000,  0.000000,  2.719233, 16.912486
222.963043, 16.000000, 46.000000,  5.000000,  1.000000,  3.000000,  4.000000,  2.000000,  4.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.965240, 16.000000, 49.000000,  1.000000,  1.000000,  3.000000,  2.000000,  2.000000,  3.000000, 17.000000,  0.000000,  2.719233, 16.912486
222.967453, 16.000000, 65.000000,  2.000000,  0.000000,  2.000000,  1.000000,  1.000000,  1.000000, 18.000000,  0.000000,  2.719233, 16.912486
222.969650, 16.000000, 40.000000,  3.000000,  2.000000,  3.000000,  1.000000,  3.000000,  2.000000, 10.000000,  0.000000,  2.719233, 16.912486
222.971863, 16.000000, 49.000000,  5.000000,  5.000000,  2.000000,  1.000000,  1.000000,  0.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.974136, 16.000000, 37.000000,  5.000000,  4.000000,  0.000000,  2.000000,  2.000000,  1.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.976334, 16.000000, 44.000000,  4.000000,  2.000000,  2.000000,  0.000000,  4.000000,  2.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.978546, 16.000000, 44.000000, 11.000000,  2.000000,  2.000000,  2.000000,  4.000000,  1.000000, 12.000000,  0.000000,  2.719233, 16.912486
222.980743, 16.000000, 51.000000,  1.000000,  1.000000,  1.000000,  3.000000,  6.000000,  3.000000, 11.000000,  0.000000,  2.719233, 16.912486
222.983017, 16.000000, 51.000000,  3.000000,  1.000000,  1.000000,  2.000000,  3.000000,  3.000000, 21.000000,  0.000000,  2.719233, 16.912486
222.985229, 16.000000, 62.000000,  8.000000,  3.000000,  4.000000,  2.000000,  3.000000,  2.000000, 14.000000,  0.000000,  2.719233, 16.912486
222.987427, 16.000000, 41.000000,  2.000000,  2.000000,  2.000000,  3.000000,  3.000000,  2.000000, 19.000000,  0.000000,  2.719233, 16.912486
222.989639, 16.000000, 46.000000,  5.000000,  5.000000,  1.000000,  5.000000,  3.000000,  1.000000, 27.000000,  0.000000,  2.719233, 16.912486
222.991913, 16.000000, 53.000000,  6.000000,  2.000000,  2.000000,  2.000000,  0.000000,  1.000000, 17.000000,  0.000000,  2.719233, 16.912486
222.994110, 16.000000, 43.000000,  3.000000,  1.000000,  3.000000,  2.000000,  1.000000,  3.000000, 17.000000,  0.000000,  2.719233, 16.912486
222.996323, 16.000000, 48.000000,  5.000000,  4.000000,  2.000000,  3.000000,  3.000000,  0.000000, 16.000000,  0.000000,  2.719233, 16.912486
222.998520, 16.000000, 55.000000,  4.000000,  2.000000,  2.000000,  1.000000,  4.000000,  5.000000, 20.000000,  0.000000,  2.719233, 16.912486
223.000732, 16.000000, 52.000000,  4.000000,  4.000000,  3.000000,  3.000000,  3.000000,  3.000000, 19.000000,  0.000000,  2.719233, 16.912486
223.003006, 16.000000, 57.000000,  3.000000,  1.000000,  2.000000,  1.000000,  6.000000,  0.000000, 12.000000,  0.000000,  2.719233, 16.912486
223.005203, 16.000000, 54.000000,  3.000000,  2.000000,  3.000000,  2.000000,  2.000000,  0.000000, 23.000000,  0.000000,  2.719233, 16.912486
223.007416, 16.000000, 53.000000,  4.000000,  5.000000,  0.000000,  1.000000,  2.000000,  4.000000, 19.000000,  0.000000,  2.719233, 16.912486
223.009613, 16.000000, 52.000000,  8.000000,  3.000000,  3.000000,  3.000000,  5.000000,  1.000000, 15.000000,  0.000000,  2.719233, 16.912486
223.011887, 16.000000, 40.000000,  2.000000,  4.000000,  4.000000,  6.000000,  3.000000,  1.000000, 16.000000,  0.000000,  2.719233, 16.912486
223.014099, 16.000000, 41.000000,  6.000000,  2.000000,  2.000000,  0.000000,  1.000000,  1.000000, 18.000000,  0.000000,  2.719233, 16.912486
223.016296, 16.000000, 46.000000,  4.000000,  4.000000,  2.000000,  3.000000,  3.000000,  1.000000, 14.000000,  0.000000,  2.719233, 16.912486
223.018509, 16.000000, 48.000000,  2.000000,  3.000000,  2.000000,  0.000000,  2.000000,  6.000000, 10.000000,  0.000000,  2.719233, 16.912486
223.020706, 16.000000, 45.000000,  3.000000,  6.000000,  1.000000,  3.000000,  3.000000,  0.000000, 12.000000,  0.000000,  2.719233, 16.912486
223.022980, 16.000000, 45.000000,  5.000000,  3.000000,  2.000000,  3.000000,  1.000000,  4.000000, 19.000000,  0.000000,  2.719233, 16.912486
223.025192, 16.000000, 50.000000,  5.000000,  4.000000,  4.000000,  1.000000,  2.000000,  4.000000, 18.000000,  0.000000,  2.719233, 16.912486
223.027390, 16.000000, 60.000000,  2.000000,  3.000000,  3.000000,  1.000000,  2.000000,  1.000000, 15.000000,  0.000000,  2.719233, 16.912486
223.029602, 16.000000, 53.000000,  6.000000,  2.000000,  4.000000,  2.000000,  1.000000,  2.000000, 13.000000,  0.000000,  2.719233, 16.912486
223.031876, 16.000000, 35.000000,  6.000000,  3.000000,  2.000000,  0.000000,  2.000000,  3.000000, 18.000000,  0.000000,  2.719233, 16.912486
224.767624, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.719233, 16.912486
224.769821, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.707834, 16.959821
224.772034, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.686800, 17.046709
224.774307, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.665001, 17.136191
224.776505, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.643875, 17.222440
224.778717, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.622367, 17.309676
224.780914, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.600914, 17.396097
224.783127, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.579190, 17.483185
224.785400, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.561569, 17.516465
224.787613, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.545241, 17.537850
224.789810, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.529049, 17.559075
224.792007, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.512859, 17.580418
224.794296, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.495841, 17.602880
224.796494, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.479405, 17.624675
224.798691, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.463029, 17.646467
224.800903, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.435921, 17.644323
224.803116, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.386512, 17.591290
224.805389, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.336072, 17.537083
224.807587, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.287242, 17.484614
224.809799, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.237896, 17.431614
224.811996, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.188777, 17.378865
224.814270, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.138113, 17.324418
224.816483, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.089716, 17.271496
224.818680, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.162421, 17.217186
224.820892, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.261439, 17.162357
224.823090, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.359656, 17.107895
224.825363, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.461589, 17.051286
224.827576, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.560794, 16.996127
224.829773, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.658336, 16.941781
224.831970, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.756377, 16.887096
224.834259, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.813923, 16.843617
224.836456, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.778538, 16.829417
224.838669, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.743077, 16.815162
224.840866, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.707787, 16.800996
224.843140, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.671307, 16.786355
224.845352, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.635821, 16.772118
224.847549, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.600713, 16.758015
224.849762, 16.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.565040, 16.744111
