# GET [h], RA [h], DEC [deg]
280.22903,4.7258164,27.745521
280.22992,4.6631216,27.606412
280.23083,4.6005492,27.463578
280.23175,4.5381006,27.317096
280.23264,4.4757776,27.167013
280.2336,4.4088589,26.998824
280.23453,4.3472092,26.822963
280.2354,4.2857068,26.643772
280.23633,4.2243531,26.461277
280.2372,4.1631477,26.27555
280.23813,4.1020919,26.086673
280.239,4.0411856,25.894648
280.23993,3.9804295,25.699577
280.24084,3.9198234,25.501491
280.24173,3.8593666,25.30049
280.2427,3.7944279,25.080772
280.24362,3.7342827,24.873776
280.2445,3.6742859,24.664019
280.24542,3.614438,24.45156
280.2463,3.5547385,24.236388
280.24722,3.4951865,24.018642
280.24814,3.4357818,23.798283
280.24902,3.3765222,23.575473
280.24994,3.3174087,23.350165
280.25092,3.2542718,23.089975
280.2518,3.1959037,22.842013
280.25272,3.1376887,22.591921
280.2536,3.079626,22.339698
280.25452,3.0217129,22.085465
280.2554,2.9639476,21.829265
280.25632,2.9063276,21.571185
280.25723,2.8488518,21.311235
280.25812,2.7915159,21.049551
280.25903,2.7343192,20.786141
280.26,2.6728758,20.500596
280.2609,2.6159609,20.233776
280.2618,2.5591774,19.965432
280.2627,2.502524,19.69557
280.2636,2.4459969,19.424318
280.26453,2.3895943,19.151687
280.2654,2.3333132,18.877735
280.26633,2.2771521,18.602509
280.2672,2.221327,18.318504
280.2682,2.1616334,18.001422
280.2691,2.1063285,17.705913
280.27,2.0511382,17.409519
280.2709,1.9960603,17.112264
280.27182,1.9410918,16.814206
280.2727,1.8862287,16.515419
280.27362,1.8314694,16.215917
280.2745,1.7768095,15.915778
280.27542,1.7222447,15.615117
280.2763,1.6677734,15.313916
280.27728,1.6092125,14.989039
280.2782,1.5549242,14.686948
280.27908,1.5007193,14.384499
280.28,1.4465936,14.081778
280.2809,1.3925453,13.7788
280.2818,1.3385704,13.475641
280.2827,1.2846662,13.172338
280.2836,1.2308951,12.866579
280.28452,1.1776012,12.546135
280.2855,1.1202781,12.201255
280.28638,1.0671109,11.881277
280.2873,1.0140004,11.561569
280.2882,0.96094213,11.242222
280.33798,22.053113,-5.4237967
280.3389,21.999457,-5.6878148
280.33978,21.945704,-5.948414
280.3407,21.891851,-6.2055451
280.3425,21.783847,-6.709234
280.3434,21.729693,-6.9557174
280.3443,21.675438,-7.1985579
280.34528,21.616897,-7.4559759
280.34708,21.507864,-7.9225689
280.348,21.453194,-8.1502006
280.34888,21.398422,-8.374017
280.3498,21.343549,-8.5939642
280.3507,21.288738,-8.820648
280.3535,21.11973,-9.5142931
280.35437,21.064576,-9.7312619
280.35617,20.953936,-10.152487
280.3571,20.898451,-10.356678
280.35797,20.842859,-10.556538
280.3589,20.78716,-10.752019
280.3598,20.731354,-10.943113
280.3607,20.675443,-11.129777
280.3616,20.619429,-11.311967
280.36258,20.558991,-11.503162
280.36438,20.446441,-11.844297
280.36526,20.39002,-12.008016
280.36618,20.333503,-12.167149
280.3671,20.276962,-12.326365
280.36798,20.220492,-12.492241
280.3689,20.16392,-12.653347
280.36978,20.107249,-12.809645
280.37076,20.046111,-12.972581
280.37167,19.98924,-13.118856
280.37256,19.932277,-13.260239
280.37347,19.875225,-13.396742
280.3744,19.818084,-13.528319
280.37527,19.760859,-13.654965
280.3762,19.703551,-13.77667
280.37708,19.646163,-13.893386
280.378,19.588698,-14.005119
280.37888,19.531159,-14.111896
280.37985,19.469115,-14.22127
280.38077,19.411432,-14.317601
280.38165,19.353684,-14.408941
280.38257,19.295875,-14.495242
280.38348,19.238007,-14.576532
280.38437,19.180168,-14.668402
280.38528,19.122266,-14.755312
280.38617,19.064303,-14.837051
280.3871,19.006282,-14.913564
280.38806,18.943737,-14.990178
280.38895,18.885606,-15.055891
280.38986,18.827429,-15.116425
280.39078,18.769208,-15.17172
280.39166,18.710947,-15.221815
280.39258,18.652649,-15.266723
280.39346,18.594319,-15.306423
280.39438,18.535959,-15.340943
280.39526,18.477574,-15.370298
280.39618,18.419166,-15.394462
280.39716,18.356245,-15.414704
280.39804,18.297803,-15.428209
280.39896,18.23935,-15.436581
280.39987,18.18089,-15.43985
280.40076,18.122506,-15.448116
280.40167,18.064151,-15.455974
280.40256,18.005788,-15.458626
280.40347,17.947421,-15.456082
280.4044,17.889053,-15.448366
280.40533,17.8262,-15.4343
280.40625,17.767843,-15.415895
280.40717,17.709497,-15.392392
280.40805,17.651165,-15.363811
280.40897,17.592851,-15.330148
280.40985,17.534557,-15.291493
280.41077,17.476287,-15.247802
280.41165,17.418045,-15.199192
280.41257,17.359833,-15.14562
280.41348,17.301655,-15.087172
280.41446,17.239042,-15.018793
280.41534,17.180944,-14.950292
280.41626,17.122888,-14.877033
280.41714,17.064822,-14.80418
280.41806,17.006704,-14.73524
280.41895,16.94863,-14.661476
280.41986,16.8906,-14.582925
280.42078,16.832619,-14.499645
280.42166,16.774689,-14.411681
280.42264,16.712364,-14.311728
280.4864,12.786576,-0.71977061
280.4873,12.732763,-0.46326273
280.4882,12.678962,-0.20616749
280.48917,12.621033,0.071323708
280.49008,12.567251,0.32946185
280.49097,12.513473,0.58799342
280.49188,12.459697,0.84684008
280.49277,12.405921,1.1059293
280.49368,12.352142,1.3651852
280.4946,12.298357,1.624581
280.49548,12.244565,1.8839829
280.4964,12.190762,2.1433737
280.49738,12.132807,2.4225822
280.49826,12.078974,2.6816451
280.49918,12.025123,2.9404662
280.50006,11.97125,3.1989908
280.50098,11.917017,3.4414031
280.50186,11.862733,3.6821353
280.50278,11.808431,3.9227167
280.5037,11.754108,4.1631193
280.50458,11.699763,4.4032343
280.5055,11.645393,4.6430508
280.50647,11.58681,4.9008471
280.50735,11.532383,5.1397858
280.50827,11.477923,5.37819
280.50916,11.42343,5.6160442
280.51007,11.368903,5.8532334
280.511,11.314337,6.0897311
280.51187,11.259731,6.3254791
280.5128,11.205085,6.5604023
280.51367,11.150394,6.7944337
280.51465,11.091446,7.0454097
280.51556,11.036659,7.2773975
280.51645,10.981823,7.5083298
280.51736,10.926819,7.7325385
280.51825,10.87169,7.9519131
280.51917,10.816509,8.1701161
280.52008,10.761276,8.3870765
280.52097,10.705989,8.6027522
280.52188,10.650647,8.8170629
280.52277,10.595246,9.0299845
280.52374,10.53552,9.2576383
280.52466,10.479997,9.4674592
280.52554,10.424414,9.6756826
280.52646,10.368767,9.8822836
280.52737,10.313058,10.087183
280.52826,10.257283,10.290343
280.52917,10.201442,10.491679
280.53006,10.145534,10.691165
280.53098,10.089558,10.888737
280.53195,10.029198,11.099291
280.53284,9.9730783,11.292687
280.53375,9.9168473,11.481604
280.53467,9.8604572,11.662652
280.53555,9.8039967,11.841605
280.53647,9.7474706,12.018386
280.53735,9.6908742,12.192976
280.53827,9.6342088,12.365303
280.53915,9.5774737,12.535326
280.54007,9.5206689,12.703006
280.54105,9.4594155,12.880898
280.54193,9.4024648,13.043537
280.54285,9.3454439,13.203679
280.54376,9.2883526,13.361271
280.54465,9.2311915,13.516269
280.54556,9.1739603,13.668631
280.54645,9.116657,13.818299
280.54736,9.0592866,13.965247
280.54828,9.0018454,14.109406
280.54922,8.9399076,14.261502
280.55014,8.8823235,14.399761
280.55106,8.8246207,14.525408
280.55194,8.7668547,14.64804
280.55286,8.7090285,14.767749
280.55374,8.6511407,14.88451
280.55466,8.5931951,14.998292
280.55554,8.5351905,15.109055
280.55646,8.4771294,15.216752
280.55737,8.4190114,15.321374
280.55832,8.3563612,15.430562
280.55923,8.2981308,15.528664
280.56015,8.2398473,15.623595
280.56104,8.1815132,15.715316
280.56195,8.1231281,15.803789
280.56284,8.0646964,15.888981
280.56375,8.0062159,15.970883
280.56467,7.9476915,16.049455
280.56555,7.8891224,16.124678
280.56653,7.8260018,16.201903
280.56744,7.7673099,16.264709
280.56833,7.7085679,16.321597
280.56924,7.6497932,16.3751
280.57013,7.5909877,16.425205
280.57104,7.5321547,16.471888
280.57193,7.4732946,16.515141
280.57285,7.4144108,16.554947
280.57376,7.3555045,16.591284
280.57465,7.2965768,16.624177
280.57562,7.2330967,16.655679
280.57654,7.174133,16.681299
280.57742,7.1151555,16.70345
280.57834,7.0561654,16.722042
280.57922,6.9971657,16.737126
280.58014,6.938158,16.748691
280.58105,6.8791437,16.756701
280.58194,6.8201262,16.761197
280.58286,6.7611064,16.762142
280.58383,6.697552,16.756097
280.58472,6.6385528,16.741414
280.58563,6.5795624,16.723172
280.58652,6.5205843,16.701448
280.58743,6.4616197,16.676212
280.58835,6.4026711,16.647472
280.58923,6.3437424,16.615267
280.59015,6.284832,16.579556
280.59103,6.2259435,16.540383
280.59195,6.1670787,16.49772
280.59293,6.1037174,16.447978
280.5938,6.0449091,16.398196
280.59473,5.986131,16.344992
280.5956,5.9273864,16.288398
280.59653,5.8686741,16.228354
280.59744,5.8099961,16.164971
280.59833,5.7513566,16.098239
280.59924,5.692755,16.02813
280.60013,5.6341963,15.954747
280.6011,5.5712572,15.862451
280.60202,5.5128654,15.773318
280.6029,5.4545231,15.680963
280.60382,5.3962333,15.585473
280.60474,5.3379955,15.486845
280.60562,5.2798111,15.385081
280.60654,5.2216821,15.280281
280.60742,5.1636095,15.172405
280.60834,5.1055943,15.061508
280.60922,5.0476368,14.947659
280.6102,4.9852878,14.821737
280.6111,4.9274545,14.701773
280.612,4.8696823,14.5789
280.6129,4.8119715,14.453215
280.61383,4.7543235,14.324679
280.61472,4.6967386,14.193377
280.61563,4.639218,14.059334
280.61652,4.5817609,13.922537
280.61743,4.5243992,13.777408
280.6184,4.4627178,13.615244
280.6193,4.4055141,13.462005
280.6202,4.3483794,13.306237
280.62112,4.2913143,13.147978
280.622,4.2343191,12.987246
280.62292,4.177393,12.824133
280.6238,4.1205361,12.65866
280.62473,4.0637485,12.490888
280.6256,4.0070296,12.320816
280.62653,3.9503797,12.148524
280.6275,3.8894477,11.960577
280.62842,3.832939,11.783828
280.6293,3.7764975,11.60498
280.63022,3.7201223,11.424114
280.6311,3.6638139,11.24124
280.63202,3.6075711,11.056409
280.6329,3.5513923,10.869729
280.63382,3.495351,10.677661
280.63474,3.4394983,10.477884
280.63568,3.3794222,10.260803
280.6366,3.323704,10.0575
280.6375,3.2680489,9.8525573
280.6384,3.2124565,9.6460281
280.6393,3.156924,9.4380274
280.6402,3.1014516,9.2285346
280.6411,3.0460375,9.0176225
280.64203,2.9906799,8.8053534
280.6429,2.9353778,8.591785
280.6439,2.875882,8.3603972
280.6448,2.8206913,8.1442573
280.6457,2.7655503,7.9270264
280.6466,2.7104592,7.708683
280.6475,2.6554162,7.4892766
280.6484,2.6004187,7.2689384
280.6493,2.5454667,7.0476197
280.6502,2.490569,6.8248677
280.65112,2.4358929,6.5924416
280.652,2.3812579,6.3592484
280.65298,2.3224638,6.1073605
280.6539,2.267909,5.8727787
280.6548,2.213389,5.6376281
280.6557,2.1589023,5.4019541
280.6566,2.1044468,5.1658267
280.6575,2.0500203,4.9293163
280.65842,1.9956213,4.6924464
280.6593,1.9412477,4.4552785
280.66022,1.8868972,4.2178831
280.6612,1.8283897,3.9620355
280.66208,1.7740809,3.7243346
280.663,1.7197888,3.4865957
280.66388,1.6655115,3.2488611
280.6648,1.6112478,3.0111416
280.66568,1.556994,2.7735683
280.6666,1.5027492,2.5361619
280.6675,1.4486378,2.2907538
280.6684,1.3945727,2.0429566
280.6693,1.3405106,1.7954786
280.72,22.26487,-10.483762
280.72098,22.204362,-10.66431
280.72278,22.091746,-10.988392
280.7237,22.035321,-11.144855
280.72458,21.978818,-11.297534
280.7255,21.922239,-11.446365
280.72638,21.865585,-11.591305
280.7273,21.808856,-11.732301
280.72818,21.752053,-11.869318
280.7291,21.695179,-12.002288
280.73096,21.576829,-12.265341
280.7328,21.462587,-12.501639
280.73367,21.405414,-12.616317
280.7346,21.348337,-12.737273
280.73547,21.291192,-12.853964
280.7364,21.233981,-12.966343
280.7373,21.176705,-13.074367
280.73825,21.114954,-13.185785
280.73917,21.05755,-13.284621
280.74008,21.000089,-13.378969
280.74097,20.942571,-13.46879
280.74188,20.884999,-13.554055
280.74277,20.827377,-13.634708
280.74368,20.769705,-13.710721
280.7446,20.711987,-13.782064
280.74548,20.654225,-13.848705
280.7464,20.596422,-13.910612
280.74738,20.53413,-13.971939
280.74826,20.47625,-14.02392
280.74918,20.418338,-14.071083
280.75006,20.360397,-14.113402
280.75098,20.302449,-14.164994
280.75186,20.24447,-14.213146
280.75278,20.186461,-14.256422
280.7537,20.128425,-14.294764
280.75458,20.070365,-14.32818
280.75555,20.007815,-14.358602
280.75647,19.949715,-14.381674
280.75735,19.891601,-14.399712
280.75827,19.833475,-14.412731
280.75916,19.775342,-14.420678
280.76007,19.717205,-14.423563
280.761,19.659067,-14.421397
280.76187,19.600931,-14.4141
280.7628,19.542802,-14.401711
280.76367,19.48468,-14.384232
280.76465,19.422103,-14.359637
280.76556,19.364012,-14.331521
280.76645,19.305941,-14.298254
280.76736,19.247921,-14.269279
280.76825,19.189937,-14.241427
280.76917,19.131973,-14.208462
280.77008,19.074033,-14.170366
280.77097,19.016119,-14.127162
280.77188,18.958237,-14.07877
280.77286,18.895939,-14.020964
280.77374,18.838129,-13.961952
280.77466,18.780361,-13.89779
280.77554,18.722636,-13.828525
280.77646,18.664957,-13.754138
280.77737,18.607329,-13.674644
280.77826,18.549754,-13.590072
280.77917,18.492236,-13.500393
280.78006,18.434777,-13.405651
280.78104,18.372966,-13.297995
280.78195,18.315639,-13.192759
280.78284,18.258379,-13.08255
280.78375,18.201157,-12.972586
280.78467,18.14392,-12.870246
280.78555,18.08675,-12.762893
280.78647,18.02965,-12.650553
280.78735,17.972623,-12.533198
280.78827,17.91567,-12.410906
280.78915,17.858795,-12.283626
280.79013,17.797636,-12.141062
280.79105,17.740929,-12.003596
280.79193,17.684308,-11.861237
280.79285,17.627774,-11.714042
280.79376,17.57133,-11.562018
280.79556,17.458715,-11.24363
280.79645,17.402548,-11.07733
280.79987,17.191719,-10.408615
280.80075,17.13587,-10.233731
280.80167,17.080045,-10.06067
280.80258,17.024317,-9.8830787
280.80347,16.968688,-9.7009794
280.80527,16.857728,-9.3233846
280.80624,16.798148,-9.1127347
280.80716,16.742931,-8.9126315
280.80804,16.687817,-8.7081841
280.80988,16.577903,-8.2864456
280.81076,16.523102,-8.0692804
280.81168,16.468407,-7.8479384
280.81436,16.304953,-7.1594171
280.81534,16.246509,-6.9034487
280.82007,15.96218,-5.7018982
280.83862,14.866105,-0.2743025
280.8395,14.8136,0.021897691
280.84042,14.761162,0.32067145
280.8413,14.708786,0.62194019
280.84222,14.656472,0.92568181
280.8432,14.600199,1.2554301
280.8441,14.548003,1.5640721
280.845,14.495859,1.8749854
280.84592,14.443766,2.1880772
280.8468,14.391718,2.5033311
280.84772,14.339714,2.8206477
280.8486,14.287751,3.140023
280.84952,14.235825,3.4612984
280.8504,14.183705,3.7760434
280.85138,14.127026,4.095073
280.8523,14.074427,4.393147
280.85318,14.021856,4.6929711
280.8541,13.969311,4.9944826
280.855,13.916788,5.2975921
280.8559,13.864286,5.6022663
280.8568,13.811799,5.9084793
280.8577,13.759327,6.2161555
280.8586,13.706866,6.5252289
280.8596,13.650378,6.8595629
280.86047,13.597929,7.1713932
280.8614,13.545481,7.4844163
280.8623,13.49303,7.7986207
280.8632,13.440574,8.1139538
280.8641,13.388108,8.4303182
280.865,13.335629,8.7476753
280.8659,13.283135,9.0659726
280.8668,13.23062,9.3851286
280.8677,13.1775,9.6862345
280.86868,13.120259,10.01108
280.8696,13.067082,10.313458
280.87048,13.013877,10.616456
280.8714,12.960639,10.920066
280.87228,12.907367,11.224223
280.8732,12.854058,11.528857
280.87408,12.800707,11.833912
280.875,12.747311,12.139327
280.87592,12.693866,12.445075
280.87686,12.636253,12.774605
280.87778,12.582698,13.080757
280.8787,12.529083,13.387056
280.87958,12.475404,13.693411
280.8805,12.421661,13.999744
280.88138,12.367846,14.306007
280.8823,12.313959,14.612124
280.8832,12.259993,14.918058
280.8841,12.205561,15.211249
280.885,12.150866,15.498217
280.886,12.091876,15.806835
280.88687,12.037013,16.092987
280.8878,11.982064,16.378624
280.88867,11.927025,16.663749
280.8896,11.871895,16.948228
280.89047,11.81667,17.232051
280.8914,11.761346,17.51512
280.8923,11.705921,17.797422
280.8932,11.650391,18.078838
280.89417,11.590467,18.380875
280.89508,11.53471,18.660292
280.89597,11.478838,18.938646
280.89688,11.422849,19.215867
280.89777,11.366738,19.491889
280.89868,11.310504,19.766629
280.8996,11.254143,20.040057
280.90048,11.19745,20.305037
280.9014,11.140283,20.556618
280.90228,11.082992,20.806694
280.90326,11.021157,21.074216
280.90417,10.963603,21.320944
280.90506,10.905921,21.565956
280.90598,10.848108,21.809184
280.90686,10.790159,22.050604
280.90778,10.732074,22.290124
280.9087,10.673852,22.527678
280.90958,10.615492,22.763193
280.9105,10.556988,22.996636
280.91147,10.493826,23.245601
280.91235,10.435023,23.474479
280.91327,10.376075,23.701056
280.91415,10.316979,23.925266
280.91507,10.257734,24.147033
280.916,10.198339,24.366297
280.91687,10.138768,24.581785
280.9178,10.078701,24.776594
280.91867,10.018495,24.968736
280.9196,9.9581524,25.158131
280.92056,9.8930131,25.35897
280.92145,9.8323824,25.542498
280.92236,9.7716125,25.723117
280.92328,9.7107044,25.900761
280.92416,9.6496593,26.075374
280.92508,9.5884757,26.246904
280.92596,9.5271549,26.41528
280.92688,9.4656985,26.580446
280.92776,9.4041055,26.742348
280.92874,9.3376258,26.912982
280.92966,9.2757544,27.067914
280.93054,9.2137499,27.219394
280.93146,9.1516154,27.367364
280.93237,9.0893504,27.511771
280.93326,9.0269576,27.652549
280.93417,8.9642469,27.775849
280.93506,8.901364,27.890982
280.93597,8.8383772,28.002389
280.9369,8.7752876,28.110031
280.93784,8.7072335,28.22169
280.93875,8.6439379,28.321368
280.93967,8.5805493,28.417149
280.94055,8.5170709,28.50899
280.94147,8.4535015,28.596846
280.94235,8.3898481,28.680686
280.94327,8.3261124,28.760459
280.94415,8.2622986,28.836129
280.94507,8.198409,28.90766
280.94604,8.1295247,28.980009
280.94693,8.0654898,29.042809
280.94785,8.0013902,29.101351
280.94876,7.937233,29.155604
280.94965,7.8730181,29.205528
280.95056,7.8087688,29.242252
280.95145,7.7445089,29.263782
280.95236,7.6802238,29.281048
280.95328,7.615921,29.294033
280.95416,7.5516039,29.302744
280.95514,7.4823258,29.307287
280.95605,7.4179908,29.307032
280.95694,7.3536511,29.302443
280.95786,7.2893152,29.293498
280.95874,7.2249859,29.280208
280.95966,7.1606675,29.262549
280.96054,7.0963641,29.240519
280.96146,7.0320798,29.214101
280.96237,6.9678201,29.183297
280.96335,6.8986495,29.145207
280.96423,6.8344532,29.105253
280.96515,6.7702945,29.060913
280.96603,6.7061755,29.012132
280.96695,6.6421215,28.956443
280.96783,6.5782267,28.880864
280.96875,6.5144035,28.801035
280.96967,6.4506554,28.716972
280.97055,6.3869855,28.628694
280.97147,6.3233998,28.53623
280.97244,6.2550176,28.431953
280.97333,6.1916145,28.330818
280.97424,6.1283046,28.225516
280.97513,6.0650891,28.116079
280.97604,6.0019757,28.002546
280.97696,5.9389653,27.884924
280.97784,5.8760586,27.763224
280.97876,5.8132626,27.63747
280.97964,5.7505793,27.507704
280.98062,5.6832019,27.363467
280.98154,5.6207601,27.225414
280.98242,5.5584371,27.083397
280.98334,5.4962387,26.937447
280.98422,5.434518,26.773419
280.98514,5.3730082,26.602828
280.98605,5.3116402,26.428587
280.98694,5.2504158,26.250718
280.98785,5.1893354,26.069309
280.98874,5.1284014,25.884348
280.98972,5.0629446,25.681271
280.99063,5.0023165,25.489107
280.99152,4.9418375,25.293522
280.99243,4.8815089,25.094568
280.99335,4.8213306,24.892286
280.99423,4.7613026,24.686693
280.99515,4.7014272,24.477873
280.99603,4.6417037,24.265806
280.99695,4.5821327,24.050564
280.99792,4.5181492,23.815271
280.9988,4.4588955,23.593567
280.99973,4.3997946,23.368783
281.0006,4.3410668,23.132663
281.00153,4.2826986,22.886163
281.00244,4.2244891,22.636941
281.00333,4.1664374,22.385064
281.00424,4.1085412,22.130601
281.00513,4.0508003,21.873564
281.00604,3.9932141,21.614013
281.00702,3.9313687,21.331734
281.0079,3.8740974,21.067141
281.00882,3.8169762,20.800179
281.00974,3.7600031,20.530883
281.01062,3.7031766,20.259308
281.01154,3.6464951,19.985529
281.01242,3.5899568,19.709577
281.01334,3.5335605,19.431461
281.01422,3.4773035,19.151272
281.0152,3.416874,18.847217
281.0161,3.3609014,18.562829
281.01703,3.3051838,18.273569
281.0179,3.2500377,17.971901
281.01883,3.1950237,17.668554
281.0197,3.1401381,17.363629
281.02063,3.0853791,17.057128
281.0215,3.0307436,16.74913
281.02243,2.9762292,16.439664
281.02335,2.9218326,16.128818
281.0243,2.8633807,15.792526
281.0252,2.8092209,15.478877
281.02612,2.7551709,15.163967
281.027,2.7012278,14.847813
281.02792,2.6473887,14.530517
281.0288,2.59365,14.212122
281.02972,2.5400098,13.892623
281.03064,2.4864652,13.572092
281.03152,2.4330131,13.25056
281.0325,2.3755501,12.903228
281.03342,2.3222813,12.579784
281.0343,2.2694593,12.242732
281.03522,2.2167549,11.903739
281.0361,2.1641286,11.564139
281.03702,2.1115761,11.224017
281.0379,2.0590944,10.883388
281.03882,2.0066802,10.542321
281.03973,1.9543299,10.200859
281.04062,1.9020409,9.859012
281.0416,1.8457932,9.490567
281.0425,1.7936192,9.1481562
281.0434,1.7414957,8.8055434
281.0443,1.6894195,8.4627538
281.0452,1.6373876,8.1198341
281.0461,1.5853964,7.7768456
281.04703,1.5334422,7.4338353
281.0479,1.4815227,7.0908176
281.04883,1.4296346,6.7478371
281.0498,1.3737857,6.3786087
281.10645,22.087438,-14.072748
281.10736,22.032319,-14.337881
281.10828,21.977053,-14.599309
281.10916,21.921636,-14.85698
281.11008,21.866071,-15.110838
281.11105,21.806063,-15.379915
281.11194,21.750187,-15.625721
281.11285,21.694161,-15.867568
281.11374,21.637986,-16.105426
281.11465,21.581662,-16.339235
281.11557,21.52519,-16.568959
281.11646,21.46857,-16.79455
281.11826,21.355216,-17.25005
281.11923,21.293969,-17.490419
281.12015,21.236939,-17.709045
281.12103,21.179757,-17.923221
281.12195,21.122424,-18.132894
281.12283,21.064943,-18.338026
281.12375,21.007315,-18.538582
281.12466,20.949541,-18.734498
281.12555,20.891623,-18.925756
281.12646,20.833564,-19.112293
281.12735,20.775365,-19.294089
281.12833,20.712535,-19.484496
281.12924,20.654054,-19.656293
281.13013,20.59544,-19.823241
281.13104,20.536697,-19.985275
281.13196,20.477827,-20.142392
281.13284,20.418833,-20.294531
281.13376,20.359745,-20.444477
281.13464,20.3006,-20.596047
281.13556,20.241331,-20.742448
281.13654,20.177368,-20.894291
281.13742,20.117852,-21.029836
281.13834,20.058224,-21.160138
281.13922,19.998486,-21.285117
281.14014,19.938642,-21.404773
281.14105,19.878698,-21.519105
281.14194,19.818656,-21.628031
281.14285,19.758521,-21.731593
281.14374,19.698296,-21.829716
281.14465,19.637988,-21.922414
281.14563,19.572952,-22.016163
281.1465,19.512482,-22.097518
281.14743,19.451943,-22.173432
281.14835,19.391337,-22.243811
281.14923,19.330671,-22.308714
281.15015,19.269949,-22.36812
281.15103,19.209203,-22.431733
281.15195,19.148401,-22.489839
281.15283,19.087548,-22.542315
281.1538,19.021963,-22.592472
281.15472,18.96102,-22.633175
281.15564,18.900043,-22.668196
281.15652,18.839036,-22.697533
281.15744,18.778003,-22.721229
281.15833,18.716951,-22.739229
281.15924,18.655884,-22.751581
281.16013,18.59481,-22.758286
281.16104,18.533731,-22.759315
281.16196,18.472654,-22.754728
281.1629,18.406887,-22.743514
281.16382,18.34583,-22.72727
281.16473,18.28479,-22.705452
281.16562,18.223774,-22.678043
281.16653,18.162785,-22.645109
281.16742,18.101824,-22.612887
281.16833,18.040891,-22.578087
281.16925,17.979993,-22.537742
281.17014,17.919134,-22.491873
281.1711,17.853643,-22.436295
281.17203,17.792881,-22.379017
281.1729,17.732173,-22.316284
281.17383,17.671524,-22.248151
281.1747,17.610938,-22.174576
281.17563,17.550419,-22.095704
281.1765,17.489972,-22.011464
281.17743,17.429602,-21.921988
281.17834,17.369312,-21.827242
281.17923,17.309106,-21.727294
281.1802,17.244367,-21.613877
281.18112,17.184348,-21.503288
281.182,17.124425,-21.387595
281.18292,17.064602,-21.266863
281.1838,17.004836,-21.144295
281.18472,16.945101,-21.021987
281.18564,16.885468,-20.894644
281.18652,16.825942,-20.762332
281.18744,16.766526,-20.625073
281.18842,16.702664,-20.471782
281.1893,16.643485,-20.324408
281.19022,16.584424,-20.172286
281.1911,16.525483,-20.015389
281.19202,16.466665,-19.853838
281.1929,16.407973,-19.687665
281.19473,16.290972,-19.34166
281.19562,16.232666,-19.161941
281.1984,16.054102,-18.581718
281.20193,15.827978,-17.803764
281.22806,14.220108,-10.597097
281.22897,14.16626,-10.308862
281.22986,14.112517,-10.018342
281.23077,14.058879,-9.725595
281.23166,14.005342,-9.4306605
281.23257,13.951903,-9.1336291
281.23355,13.894449,-8.8120454
281.23444,13.840979,-8.5196357
281.23535,13.787598,-8.22535
281.23624,13.734303,-7.9292709
281.23715,13.68109,-7.6313913
281.23807,13.627959,-7.3318078
281.23895,13.574905,-7.0305753
281.23987,13.521928,-6.7277526
281.24075,13.469023,-6.4233797
281.24173,13.412126,-6.0939518
281.24265,13.359364,-5.786606
281.24353,13.306666,-5.4778753
281.24445,13.25403,-5.1678542
281.24536,13.201452,-4.8566119
281.24625,13.14893,-4.5441671
281.24716,13.096461,-4.2305969
281.24805,13.044041,-3.9159997
281.24896,12.991669,-3.6003884
281.24985,12.93934,-3.2838202
281.25082,12.882861,-2.9481134
281.25174,12.830388,-2.6379212
281.25262,12.777949,-2.3269512
281.25354,12.725542,-2.0152155
281.25446,12.673163,-1.7027862
281.25534,12.62081,-1.3897171
281.25626,12.56848,-1.0760636
281.25714,12.516169,-0.76188818
281.25806,12.463876,-0.44723634
281.25903,12.407575,-0.10789828
281.25992,12.355306,0.20757778
281.26083,12.303045,0.5233596
281.26175,12.250789,0.839384
281.26263,12.198533,1.1556141
281.26355,12.146276,1.4719549
281.26443,12.094014,1.7884434
281.26535,12.041744,2.1049099
281.26624,11.989462,2.4213754
281.26715,11.937082,2.7346363
281.26813,11.880498,3.0661551
281.26904,11.827935,3.3738042
281.26993,11.775349,3.6812164
281.27084,11.722737,3.9882916
281.27173,11.670097,4.2950358
281.27264,11.617424,4.6013776
281.27353,11.564718,4.9072454
281.27444,11.511975,5.2126199
281.27536,11.459191,5.5174361
281.2763,11.4023,5.8449949
281.27722,11.349424,6.1484831
281.27814,11.296501,6.4512395
281.27902,11.243526,6.7532106
281.27994,11.190496,7.0543757
281.28082,11.137411,7.3546511
281.28174,11.084266,7.6539938
281.28265,11.031058,7.9523556
281.28354,10.977771,8.2490916
281.28445,10.924198,8.5361925
281.28543,10.866427,8.8440933
281.28632,10.81271,9.1287249
281.28723,10.75892,9.4121333
281.28812,10.705054,9.6942242
281.28903,10.651111,9.9749609
281.28992,10.597089,10.254306
281.29083,10.542984,10.53219
281.29175,10.488796,10.808585
281.29263,10.434523,11.083415
281.2936,10.375975,11.37761
281.29453,10.321516,11.649071
281.2954,10.266965,11.918841
281.29633,10.212321,12.186831
281.2972,10.157579,12.453046
281.29813,10.102741,12.717393
281.29904,10.047803,12.979847
281.29993,9.9927633,13.240345
281.30084,9.9374744,13.490906
281.30173,9.8820346,13.736809
281.3027,9.8222158,13.999221
281.30362,9.7665623,14.240606
281.3045,9.7108038,14.479754
281.30542,9.6549386,14.716621
281.3063,9.5989675,14.951144
281.30722,9.5428874,15.18331
281.30814,9.486699,15.413052
281.30902,9.4304003,15.640343
281.30994,9.3739925,15.865113
