# GET [h], theta [deg], phi [deg]
225.5291,26.335249,119.45227
225.53,26.488574,119.1858
225.5309,26.639596,118.93298
225.5318,26.788427,118.69376
225.53278,26.946292,118.45148
225.53368,27.09098,118.11226
225.53458,27.236669,117.19722
225.53549,27.384452,116.30067
225.53639,27.534229,115.42233
225.5373,27.685697,114.56247
225.5382,27.838782,113.7208
225.5391,27.993252,112.89735
225.54,28.148948,112.09209
225.54091,28.305623,111.30513
225.54187,28.475497,110.47752
225.54277,28.63395,109.72781
225.54369,28.792916,108.99627
225.54459,28.952484,108.28221
225.54549,29.112431,107.58581
225.54639,29.272625,106.907
225.54729,29.432991,106.24564
225.54819,29.593426,105.6016
225.5491,29.753777,104.97496
225.55006,29.926485,104.31892
225.55098,30.141401,103.58343
225.55188,30.36431,102.84465
225.55278,30.586764,102.12429
225.55368,30.80859,101.42215
225.55458,31.029671,100.73796
225.55548,31.249847,100.07156
225.5564,31.468898,99.42297
225.5573,31.686959,98.791446
225.5582,31.903802,98.177103
225.55917,32.135872,97.534467
225.56007,32.349941,96.95512
225.56097,32.56256,96.392372
225.56187,32.773696,95.846028
225.56277,32.983277,95.315918
225.56367,33.191286,94.80187
225.56459,33.397566,94.304016
225.56549,33.602352,93.821656
225.56639,33.80551,93.354883
225.56737,34.024926,92.764475
225.56827,34.229542,92.141405
225.56917,34.43291,91.531895
225.57007,34.63493,90.935855
225.57097,34.835517,90.353185
225.57187,35.034598,89.783805
225.57278,35.232042,89.227762
225.57368,35.427911,88.684705
225.57458,35.622085,88.154728
225.57549,35.814471,87.637841
225.57646,36.01975,87.095504
225.57736,36.208507,86.605246
225.57826,36.395446,86.127793
225.57916,36.580568,85.663049
225.58006,36.76387,85.210979
225.58098,36.945243,84.771769
225.58188,37.124923,84.344877
225.58278,37.302821,83.930502
225.58368,37.449671,83.604677
225.58466,37.461214,83.638094
225.58556,37.472005,83.668981
225.58646,37.482807,83.699835
225.58736,37.493625,83.73066
225.58826,37.504449,83.761473
225.58917,37.515242,83.792372
225.59007,37.526092,83.823121
225.59097,37.536966,83.853851
225.59187,37.547847,83.884555
225.59277,37.558738,83.915239
225.59375,37.57043,83.94837
225.59465,37.581353,83.978991
225.59555,37.592288,84.009601
225.59645,37.603233,84.040165
225.59737,37.614092,84.07095
225.59827,37.625068,84.101464
225.59917,37.636053,84.131972
225.60007,37.647058,84.162425
225.60097,37.771343,83.719986
225.60194,37.923228,83.174934
225.60284,38.064058,82.676145
225.60374,38.204631,82.184432
225.60466,38.344775,81.700073
225.60556,38.484677,81.222589
225.60646,38.624172,80.752246
225.60736,38.763228,80.289047
225.60826,38.901803,79.83302
225.60916,39.039866,79.38417
225.61008,39.177279,78.942749
225.61104,39.324787,78.475092
225.61194,39.461093,78.04845
225.61285,39.596731,77.629159
225.61375,39.731787,77.217019
225.61465,39.866195,76.812158
225.61555,39.999946,76.414587
225.61646,40.132982,76.024436
225.61736,40.294425,75.491898
225.61827,40.478612,74.851998
225.61923,40.677484,74.173142
225.62013,40.862372,73.552667
225.62105,41.047292,72.941912
225.62195,41.232358,72.340501
225.62285,41.417367,71.748688
225.62375,41.602234,71.166548
225.62465,41.786882,70.594116
225.62555,41.97124,70.031454
225.62646,42.15519,69.478717
225.62737,42.338731,68.935837
225.62833,42.535977,68.362063
225.62924,42.71852,67.839809
225.63014,42.900583,67.327436
225.63104,43.082088,66.825103
225.63194,43.263021,66.332838
225.63284,43.443384,65.850669
225.63374,43.610595,65.343299
225.63466,43.741286,64.740804
225.63556,43.872883,64.144953
225.63652,44.015484,63.510908
225.63744,44.148485,62.929726
225.63834,44.282216,62.355422
225.63924,44.416534,61.78828
225.64014,44.551396,61.228362
225.64104,44.686763,60.675748
225.64194,44.8226,60.130489
225.64285,44.958833,59.592757
225.64375,45.095533,59.062397
225.64465,45.232631,58.53957
225.64563,45.38066,57.985112
225.64653,45.518555,57.478078
225.64743,45.656821,56.978716
225.64833,45.795468,56.487061
225.64923,45.934494,56.003156
225.65015,46.073833,55.527217
225.65105,46.235198,54.990593
225.65195,46.397954,54.457298
225.65285,46.560868,53.931163
225.65382,46.736479,53.372574
225.65472,46.899686,52.86135
225.65562,47.063026,52.357316
225.65652,47.226492,51.860503
225.65742,47.390092,51.370911
225.65834,47.553759,50.888716
225.65924,47.71766,50.413566
225.66014,47.881744,49.945619
225.66104,48.046028,49.484883
225.66194,48.210544,49.031332
225.66292,48.387961,48.551036
225.66382,48.553062,48.11237
225.66472,48.7185,47.680845
225.66562,48.884321,47.256424
225.66653,49.050538,46.839165
225.66743,49.144304,46.51866
225.66833,49.197179,46.251626
225.66924,49.250231,45.986593
225.67014,49.30355,45.723343
225.67111,49.361227,45.441967
225.67201,49.415032,45.182656
225.67291,49.46908,44.925249
225.67381,49.523379,44.669739
225.67473,49.577864,44.416325
225.67563,49.632685,44.164626
225.67653,49.687784,43.914819
225.67743,49.743157,43.666929
225.67833,49.798822,43.420932
225.6793,49.8591,43.158147
225.6802,49.915395,42.916091
225.6811,49.972004,42.675933
225.682,50.028933,42.437681
225.68292,50.086127,42.201505
225.68382,50.116769,42.057578
225.68472,50.09321,42.096726
225.68562,50.069657,42.135922
225.68652,50.0461,42.175189
225.68742,50.022547,42.214502
225.6884,49.997143,42.257014
225.6893,49.97359,42.296456
225.6902,49.950033,42.335964
225.69112,49.926411,42.375714
225.69202,49.902854,42.415342
225.69292,49.879301,42.455018
225.69382,49.855745,42.494766
225.69472,49.832192,42.534564
225.69562,49.808635,42.574433
225.6966,49.783228,42.617533
225.6975,49.759671,42.657528
225.69841,49.736082,42.697666
225.69931,49.712524,42.737781
225.70021,49.689703,42.776479
225.70111,49.696725,42.755609
225.70201,49.703749,42.734753
225.70291,49.710775,42.713908
225.70383,49.717729,42.693276
225.70473,49.724752,42.672477
225.70569,49.732349,42.65
225.7066,49.739339,42.629326
225.7075,49.746363,42.608579
225.7084,49.753386,42.58785
225.7093,49.760414,42.567127
225.7102,49.767444,42.54642
225.7111,49.774467,42.525743
225.71202,49.781423,42.505273
225.71292,49.78845,42.484625
225.71388,49.796052,42.462317
225.7148,49.803012,42.44189
225.7157,49.810039,42.421298
225.7166,49.817068,42.400721
225.7175,49.812279,42.383007
225.7184,49.802819,42.36641
225.7193,49.79336,42.349822
225.72021,49.78387,42.33332
225.72112,49.774379,42.316832
225.72202,49.764927,42.300249
225.72299,49.754751,42.282388
225.72389,49.745301,42.265808
225.7248,49.735826,42.249315
225.7257,49.726384,42.232735
225.7266,49.716945,42.216152
225.7275,49.707508,42.199576
225.72841,49.698041,42.183092
225.72931,49.68861,42.166512
225.73021,49.67918,42.149941
225.73119,49.668998,42.132181
225.73209,49.659573,42.115613
225.73299,49.650154,42.099033
225.73389,49.634915,42.097378
225.73479,49.611256,42.117289
225.73569,49.5876,42.137195
225.7366,49.563909,42.15721
225.7375,49.540248,42.177139
225.7384,49.516593,42.19706
225.7393,49.492931,42.217001
225.74028,49.467419,42.238571
225.74118,49.443762,42.258512
225.74208,49.420102,42.278468
225.74298,49.396444,42.29842
225.7439,49.372716,42.318572
225.7448,49.349056,42.338542
225.7457,49.325397,42.358515
225.7466,49.301737,42.378492
225.7475,49.278074,42.398486
225.74847,49.252593,42.420015
225.74937,49.22893,42.440018
225.75027,49.210188,42.464897
225.75117,49.235293,42.533138
225.75209,49.260411,42.601524
225.75299,49.285675,42.669676
225.75389,49.311019,42.737781
225.75479,49.336441,42.805844
225.75569,49.361945,42.873852
225.75659,49.387528,42.941814
225.75757,49.415131,43.015052
225.75847,49.440881,43.082908
225.75937,49.466705,43.150731
225.76028,49.492583,43.218576
225.76118,49.518566,43.2863
225.76208,49.544633,43.353961
225.76299,49.570742,43.421676
225.76389,49.596966,43.489242
225.76479,49.623265,43.556767
225.76576,49.651674,43.629435
225.76666,49.678138,43.696852
225.76756,49.67294,43.697322
225.76848,49.659419,43.680526
225.76938,49.64597,43.663532
225.77028,49.632529,43.64652
225.77118,49.619093,43.629499
225.77208,49.605669,43.612453
225.77298,49.592248,43.595404
225.7739,49.578775,43.578511
225.77486,49.564369,43.560029
225.77576,49.55097,43.542935
225.77667,49.537549,43.525915
225.77757,49.524165,43.508793
225.77847,49.51079,43.491652
225.77937,49.49742,43.474503
225.78027,49.484062,43.457328
225.78117,49.470707,43.440151
225.78209,49.4573,43.423126
225.78305,49.442963,43.404513
225.78395,49.426043,43.380735
225.78487,49.405263,43.3502
225.78577,49.384571,43.319443
225.78667,49.363895,43.288665
225.78757,49.343236,43.257864
225.78847,49.322598,43.227033
225.78937,49.301976,43.196177
225.79028,49.281339,43.165395
225.79118,49.260754,43.134486
225.79216,49.23857,43.101273
225.79306,49.218022,43.070315
225.79396,49.197489,43.039341
225.79486,49.176977,43.008331
225.79576,49.156483,42.9773
225.79666,49.136004,42.946249
225.79758,49.115483,42.915344
225.79848,49.095042,42.884236
225.79938,49.074618,42.853111
225.80035,49.059454,42.82596
225.80125,49.077368,42.83071
225.80215,49.095279,42.835452
225.80305,49.113187,42.840198
225.80396,49.13106,42.845028
225.80486,49.148965,42.849761
225.80577,49.166836,42.854582
225.80667,49.184741,42.859299
225.80757,49.202642,42.864013
225.80847,49.22054,42.86873
225.80945,49.239781,42.873898
225.81035,49.257677,42.878598
225.81125,49.275573,42.883294
225.81215,49.293468,42.887983
225.81305,49.311357,42.892675
225.81396,49.329216,42.897446
225.81487,49.347072,42.902218
225.81577,49.364961,42.906888
225.81667,49.382846,42.911556
225.81764,49.384086,42.915865
225.81854,49.381264,42.919701
225.81944,49.378443,42.923535
225.82034,49.375625,42.927361
225.82124,49.372809,42.93118
225.82216,49.369935,42.935169
225.82306,49.367124,42.938977
225.82396,49.364314,42.942783
225.82486,49.361505,42.946586
225.82576,49.358702,42.95037
225.82674,49.355649,42.954548
225.82764,49.352848,42.958326
225.82854,49.35005,42.962103
225.82944,49.347253,42.965872
225.83035,49.344427,42.969726
225.83125,49.341633,42.973489
225.83215,49.338842,42.977245
225.83305,49.336052,42.980998
225.83395,49.327641,42.987739
225.83493,49.312141,42.998496
225.83583,49.297769,43.00842
225.83673,49.283404,43.018326
225.83765,49.268981,43.028398
225.83855,49.254615,43.038304
225.83945,49.240254,43.048197
225.84035,49.225894,43.058083
225.84125,49.211531,43.06798
225.84215,49.197171,43.077866
225.84305,49.182817,43.087737
225.84402,49.167352,43.098384
225.84492,49.152994,43.108261
225.84584,49.138581,43.118301
225.84674,49.124226,43.128171
225.84764,49.109875,43.138028
225.84854,49.095519,43.147895
225.84944,49.081171,43.157746
225.85034,49.066531,43.16768
225.85126,49.050511,43.17811
225.85222,49.03335,43.189076
225.85312,49.017392,43.199328
225.85403,49.001403,43.209665
225.85493,48.985444,43.219915
225.85583,48.969488,43.230155
225.85674,48.953503,43.240477
225.85764,48.937543,43.250719
225.85854,48.92159,43.260945
225.85945,48.905608,43.271254
225.86041,48.888454,43.28219
225.86131,48.872502,43.292406
225.86223,48.856489,43.302801
225.86313,48.840536,43.313019
225.86403,48.824588,43.323223
225.86493,48.808634,43.333437
225.86583,48.792687,43.343637
225.86673,48.77674,43.353832
225.86765,48.786517,43.385764
225.86855,48.800222,43.420715
225.8695,48.815066,43.458169
225.87042,48.828761,43.493249
225.87132,48.842542,43.528126
225.87222,48.856342,43.562992
225.87312,48.870166,43.597836
225.87402,48.88402,43.632641
225.87492,48.897894,43.667431
225.87584,48.911731,43.702376
225.87674,48.925651,43.737125
225.8777,48.940696,43.77444
225.87862,48.954606,43.809316
225.87952,48.9686,43.843987
225.88042,48.982614,43.878649
225.88132,48.996652,43.913289
225.88222,49.010718,43.947892
225.88312,49.024801,43.982485
225.88403,49.028602,44.012013
225.88493,49.024454,44.037456
225.88583,49.02031,44.062912
225.88681,49.015831,44.090409
225.88771,49.011711,44.115861
225.88861,49.007603,44.141304
225.88951,49.003503,44.166753
225.89041,48.999413,44.192204
225.89133,48.99528,44.21781
225.89223,48.99121,44.243262
225.89313,48.987154,44.2687
225.89403,48.983106,44.294144
225.895,48.978753,44.32156
225.8959,48.974726,44.347002
225.8968,48.97071,44.372445
225.8977,48.966702,44.397888
225.8986,48.962706,44.423329
225.89952,48.958665,44.448934
225.90042,48.95139,44.468075
225.90132,48.934467,44.468806
225.90222,48.91755,44.469506
225.90312,48.900632,44.470202
225.9041,48.882378,44.471042
225.905,48.865463,44.471715
225.9059,48.84854,44.472397
225.9068,48.831628,44.473046
225.90771,48.814681,44.473782
225.90862,48.797735,44.474513
225.90952,48.780821,44.475139
225.91042,48.763901,44.475775
225.91132,48.74699,44.476375
225.9123,48.728743,44.477117
225.9132,48.711827,44.477715
225.9141,48.694915,44.478296
225.915,48.677998,44.478879
225.91591,48.661059,44.479519
225.91681,48.644146,44.480078
225.91771,48.629311,44.477256
225.91861,48.614592,44.47424
225.91951,48.599878,44.471207
225.92041,48.585161,44.468171
225.92139,48.569287,44.464975
225.92229,48.554573,44.461918
225.92319,48.539864,44.458844
225.9241,48.525126,44.455849
225.925,48.510418,44.452758
225.9259,48.495708,44.449668
225.9268,48.481003,44.446553
225.9277,48.466298,44.443438
225.9286,48.451595,44.440304
225.92958,48.435735,44.437007
225.93048,48.42103,44.433864
225.9314,48.406277,44.430869
225.9323,48.391577,44.427702
225.9332,48.376881,44.424519
225.9341,48.372372,44.40561
225.935,48.373623,44.377821
225.9359,48.374882,44.350036
225.9368,48.376156,44.322247
225.93771,48.377416,44.294533
225.93867,48.378837,44.264535
225.93959,48.380098,44.236892
225.94049,48.38142,44.209101
225.94139,48.382754,44.18131
225.94229,48.384107,44.153498
225.94319,48.385469,44.125694
225.94409,48.386841,44.097895
225.945,48.388203,44.070163
225.9459,48.389602,44.042356
225.94687,48.391122,44.012408
225.94778,48.392518,43.984682
225.94868,48.393957,43.956863
225.94958,48.39541,43.92904
225.95049,48.317531,43.825542
225.95139,48.080756,43.567413
225.95229,47.845285,43.306346
225.9532,47.611102,43.042411
225.9541,47.378281,42.775421
225.955,47.14682,42.505421
225.95598,46.899059,42.211357
225.95688,46.670476,41.935047
225.95778,46.443309,41.655666
225.95868,46.217584,41.373173
225.95958,45.993314,41.087561
225.96048,45.770525,40.798801
225.9614,45.549173,40.507037
225.9623,45.329406,40.211912
225.9632,45.111183,39.913572
225.96417,44.877926,39.588669
225.96507,44.66298,39.283585
225.96597,44.449647,38.975221
225.96687,44.23272,38.658822
225.96777,43.806571,38.142534
225.96867,43.384988,37.614192
225.96959,42.96804,37.073763
225.97049,42.556021,36.520712
225.97139,42.149019,35.954991
225.97229,41.747183,35.376418
225.97327,41.320366,34.73882
225.97417,40.929786,34.132933
225.97507,40.544884,33.51362
225.97597,40.165834,32.880703
225.97687,39.792816,32.234018
225.97778,39.425967,31.57349
225.97868,39.065559,30.898822
225.97958,38.711728,30.209978
225.98048,38.364676,29.50683
225.98146,37.998679,28.733577
225.98236,37.666327,28.000439
225.98326,37.341361,27.252759
225.98416,37.036188,26.523511
225.98508,36.742754,25.79427
225.98598,36.456459,25.051907
225.98688,36.177385,24.296584
225.98778,35.905708,23.52834
225.98868,35.641601,22.747241
225.98958,35.385253,21.953368
225.99055,35.118051,21.084285
225.99146,34.878306,20.264352
225.99236,34.646916,19.432008
225.99327,34.423935,18.587585
225.99417,34.209645,17.731184
225.99507,34.004176,16.863109
225.99597,33.80768,15.983661
225.99687,33.620329,15.093146
225.99777,33.442285,14.191917
225.99875,33.261064,13.209863
225.99965,33.102839,12.287614
226.00055,32.971583,11.338552
226.00146,32.875707,10.357427
226.00237,32.790764,9.3707667
226.00327,32.716885,8.3792114
226.00417,32.654077,7.3834811
226.00507,32.602408,6.3842756
226.00597,32.561911,5.3823283
226.00688,32.53258,4.3783864
226.00784,32.513686,3.2957355
226.00874,32.507767,2.2899281
226.00966,32.512978,1.2844278
226.01056,32.529565,0.27988225
226.01146,32.55737,-0.72291757
226.01236,32.596348,-1.723234
226.01326,32.646473,-2.7203412
226.01416,32.707668,-3.7135243
226.01508,32.779755,-4.7020777
226.01604,32.869804,-5.7607616
226.01694,32.964346,-6.7393918
226.01785,33.067463,-7.7274229
226.01875,33.181667,-8.7082665
226.01965,33.306769,-9.6812832
226.02055,33.442632,-10.645888
226.02145,33.589127,-11.60152
226.02235,33.74611,-12.547644
226.02327,33.913306,-13.4838
226.02417,34.090795,-14.409459
226.02515,34.293058,-15.39415
226.02605,34.491138,-16.296745
226.02695,34.698872,-17.187659
226.02785,34.916064,-18.066578
226.02875,35.142549,-18.933192
226.02965,35.378126,-19.787257
226.03055,35.622612,-20.628538
226.03146,35.875765,-21.456872
226.03236,36.137503,-22.272044
226.03334,36.42862,-23.135103
226.03424,36.588354,-23.609914
226.03514,36.719662,-23.999093
226.03604,36.852941,-24.385186
226.03694,36.988151,-24.768177
226.03784,37.125279,-25.14806
226.03876,37.264178,-25.524896
226.03966,37.40507,-25.89853
226.04056,37.547817,-26.269034
226.04153,37.703581,-26.664531
226.04243,37.850106,-27.028508
226.04333,37.998402,-27.389349
226.04424,38.148414,-27.747076
226.04514,38.30023,-28.101619
226.04604,38.453753,-28.45302
226.04695,38.608923,-28.801317
226.04785,38.765836,-29.146425
226.04875,38.9244,-29.488403
226.04965,39.084604,-29.827249
226.05063,39.170765,-30.043395
226.05153,39.151675,-30.078841
226.05243,39.132599,-30.114317
226.05333,39.113546,-30.149822
226.05423,39.094498,-30.185364
226.05515,39.075354,-30.221033
226.05605,39.056331,-30.256646
226.05695,39.037325,-30.292294
226.05785,39.018339,-30.327967
226.05882,38.997894,-30.366436
226.05972,38.97893,-30.402183
226.06062,38.959978,-30.437975
226.06152,38.941047,-30.473789
226.06242,38.92212,-30.509643
226.06334,38.90311,-30.545617
226.06424,38.884211,-30.581542
226.06514,38.865328,-30.617504
226.06604,38.846465,-30.653489
226.06694,38.829408,-30.689887
226.06792,38.828181,-30.732739
226.06882,38.827121,-30.772484
226.06972,38.826081,-30.812244
226.07062,38.825062,-30.852001
226.07153,38.82401,-30.891816
226.07243,38.823042,-30.931581
226.07333,38.822098,-30.971356
226.07423,38.82117,-31.011135
226.07513,38.820266,-31.050919
226.07611,38.819267,-31.093811
226.07701,38.818408,-31.13361
226.07791,38.817578,-31.173404
226.07883,38.816659,-31.213294
226.07973,38.815872,-31.253105
226.08063,38.815112,-31.292917
226.08153,38.814372,-31.332726
226.08243,38.81365,-31.372548
226.08333,38.812954,-31.412374
226.08423,38.822705,-31.430941
226.0852,38.836139,-31.444958
226.0861,38.848616,-31.457965
226.08702,38.861,-31.471037
226.08792,38.873492,-31.484011
226.08882,38.885984,-31.496976
226.08972,38.89849,-31.509921
226.09062,38.910989,-31.522859
226.09152,38.923506,-31.535777
226.09244,38.93592,-31.54877
226.0934,38.949452,-31.562613
226.0943,38.961982,-31.57549
226.09521,38.974464,-31.588397
226.09612,38.986951,-31.601295
226.09702,38.999497,-31.61413
226.09792,39.012041,-31.626957
226.09882,39.024599,-31.63977
226.09972,39.037154,-31.65257
226.10063,39.029558,-31.637174
226.10153,39.000736,-31.591772
226.1025,38.969723,-31.542794
226.10341,38.940914,-31.497266
226.10431,38.912183,-31.45162
226.10521,38.883493,-31.405883
226.10611,38.854833,-31.360066
226.10701,38.826195,-31.314172
226.10791,38.797598,-31.268189
226.10883,38.768934,-31.22221
226.10973,38.740404,-31.176059
226.11069,38.709763,-31.126232
226.1116,38.681238,-31.07996
226.1125,38.652811,-31.033555
226.1134,38.624415,-30.98707
226.1143,38.596046,-30.940504
226.1152,38.567716,-30.89385
226.1161,38.539424,-30.847111
226.11702,38.517444,-30.813556
226.11792,38.52516,-30.840723
226.11882,38.532887,-30.867877
226.1198,38.541166,-30.897159
226.1207,38.548923,-30.92429
226.1216,38.55668,-30.951413
226.1225,38.564457,-30.978523
226.1234,38.572242,-31.005621
226.1243,38.580034,-31.032713
226.12521,38.587792,-31.059833
226.12611,38.59561,-31.086895
226.12701,38.603436,-31.113947
226.12799,38.611832,-31.143111
226.12889,38.619682,-31.170144
