# GET [h], theta [deg], phi [deg]
279.12985,94.609373,85.815845
279.13083,93.701677,85.763614
279.13174,92.858931,85.714251
279.13263,92.01632,85.664067
279.13354,91.173682,85.612492
279.13443,90.329217,85.552958
279.13535,89.484884,85.492437
279.13626,88.64072,85.430918
279.13715,87.796731,85.368363
279.13806,86.952901,85.304718
279.13904,86.044352,85.234916
279.13992,85.200894,85.168882
279.14084,84.35761,85.101628
279.14172,83.514525,85.033112
279.14264,82.671616,84.963262
279.14355,81.828905,84.892046
279.14444,80.986408,84.819428
279.14536,80.144108,84.745326
279.14624,79.302038,84.669706
279.14716,78.460171,84.592487
279.14813,77.553807,84.507499
279.2018,28.339908,71.237282
279.20514,25.435349,68.762824
279.20605,24.658793,67.990257
279.207,23.82822,67.100904
279.20792,23.0628,66.216651
279.20883,22.303591,65.270807
279.20972,21.551244,64.257369
279.21063,20.806491,63.169627
279.21152,20.070168,62.000399
279.21243,19.343226,60.741272
279.21335,18.626763,59.383082
279.21423,17.922028,57.915839
279.21515,17.230435,56.32811
279.21613,16.502238,54.469336
279.217,15.842091,52.595747
279.21793,15.19562,50.578263
279.2188,14.57016,48.382993
279.21973,13.968508,45.992883
279.2206,13.393872,43.391183
279.22153,12.849875,40.560901
279.22244,12.340542,37.487264
279.22333,11.870338,34.158172
279.2243,11.413232,30.279263
279.22522,11.039946,26.405077
279.2261,10.721182,22.279429
279.22702,10.461938,17.924441
279.2279,10.266704,13.375752
279.22882,10.139158,8.6816027
279.22974,10.081865,3.9012289
279.23062,10.095962,-0.89907414
279.23154,10.181205,-5.6517528
279.23242,10.335748,-10.292671
279.2334,10.576196,-15.102814
279.2343,10.855286,-19.371744
279.2352,11.19128,-23.406057
279.2361,11.58003,-27.185547
279.237,12.016392,-30.703025
279.2379,12.495406,-33.960249
279.23883,13.012336,-36.965637
279.23972,13.562817,-39.731844
279.24063,14.14294,-42.274326
279.2416,14.796815,-44.78127
279.2425,15.427764,-46.912484
279.2434,16.078817,-48.871301
279.2443,16.747646,-50.67316
279.2452,17.432186,-52.332669
279.24612,18.130666,-53.863127
279.247,18.841478,-55.276724
279.24792,19.563327,-56.584438
279.2488,20.294985,-57.796122
279.24973,21.035465,-58.92069
279.2507,21.839131,-60.058473
279.2516,22.591102,-61.050681
279.2525,23.349762,-61.97658
279.25342,24.114467,-62.841947
279.2543,24.884611,-63.651922
279.25522,25.659774,-64.411118
279.2561,26.439457,-65.123692
279.25702,27.223296,-65.793412
279.2579,28.010895,-66.423649
279.25888,28.862989,-67.061679
279.2598,29.657529,-67.619281
279.26068,30.454953,-68.145914
279.2616,31.25511,-68.643747
279.2625,32.057723,-69.114907
279.2634,32.86265,-69.561193
279.2643,33.669698,-69.984341
279.2652,34.478723,-70.385899
279.2661,35.28959,-70.767224
279.26703,36.101466,-71.133122
279.26797,36.974914,-71.520455
279.2689,37.787672,-71.862405
279.2707,39.417584,-72.499218
279.2734,41.87221,-73.349785
279.2752,43.514247,-73.855824
279.27618,44.400067,-74.110218
279.27707,45.22355,-74.335917
279.27798,46.047891,-74.552003
279.2789,46.873066,-74.75891
279.2843,51.837492,-75.839588
279.28528,52.729669,-76.014714
279.31458,79.797047,-78.919442
279.31653,81.599596,-78.998809
279.3175,82.499487,-79.033477
279.3184,83.334545,-79.062872
279.3193,84.169712,-79.089811
279.32022,85.004995,-79.114327
279.3211,85.840354,-79.136448
279.32202,86.675814,-79.156173
279.3229,87.511324,-79.17354
279.32382,88.34694,-79.188557
279.3247,89.182583,-79.201244
279.32562,90.01831,-79.211586
279.3266,90.91838,-79.220127
279.3275,91.754199,-79.225653
279.3284,92.590047,-79.228847
279.3293,93.425932,-79.229747
279.3302,94.261842,-79.228326
279.33112,95.097767,-79.22457
279.332,95.93369,-79.218475
279.33292,96.769653,-79.21004
279.33383,97.604756,-79.199198
279.33478,98.502498,-79.184811
279.3357,99.336132,-79.168947
279.3366,100.16971,-79.150717
279.3375,101.00329,-79.130049
279.3384,101.83682,-79.106927
279.3393,102.6703,-79.081315
279.3402,103.50376,-79.0532
279.34113,104.33715,-79.022512
279.342,105.17046,-78.989271
279.34293,106.00372,-78.953374
279.3439,106.90098,-78.911728
279.3448,107.73405,-78.870227
279.3457,108.56703,-78.825944
279.3466,109.39991,-78.778818
279.3475,110.23266,-78.728813
279.3484,111.06532,-78.675809
279.3493,111.89783,-78.619808
279.35022,112.73017,-78.560456
279.3511,113.56171,-78.494834
279.35208,114.45704,-78.420436
279.353,115.28822,-78.347811
279.35388,116.11918,-78.271711
279.3548,116.94994,-78.191984
279.35568,117.78047,-78.10853
279.3566,118.61077,-78.021257
279.3575,119.44081,-77.930004
279.3584,120.2706,-77.834662
279.3593,121.10008,-77.735102
279.3602,121.9293,-77.631122
279.36118,122.82193,-77.514071
279.3621,123.65047,-77.400464
279.36298,124.47863,-77.281986
279.3639,125.30646,-77.15836
279.36478,126.13386,-77.029466
279.3657,126.96089,-76.895005
279.3666,127.78746,-76.754814
279.3675,128.61144,-76.603185
279.3684,129.43422,-76.443405
279.3694,130.31967,-76.263835
279.37027,131.14124,-76.089806
279.3712,131.9622,-75.908399
279.37207,132.78247,-75.719297
279.373,133.60206,-75.522072
279.3739,134.42091,-75.316342
279.3748,135.23896,-75.101665
279.3757,136.0562,-74.877562
279.3766,136.87255,-74.643552
279.3775,137.68797,-74.399066
279.37848,138.56502,-74.123411
279.37936,139.37831,-73.855287
279.38028,140.19049,-73.574744
279.3812,141.00148,-73.28102
279.38208,141.81117,-72.973415
279.383,142.61955,-72.650962
279.38388,143.42499,-72.306629
279.3848,144.22707,-71.937508
279.38568,145.02733,-71.550108
279.38666,145.88702,-71.110923
279.38757,146.68315,-70.68137
279.38846,147.47706,-70.229353
279.38937,148.26857,-69.753237
279.3903,149.05752,-69.251268
279.39117,149.84368,-68.721602
279.3921,150.62685,-68.161998
279.39297,151.40675,-67.570306
279.3939,152.18315,-66.943813
279.3948,152.95572,-66.279841
279.39575,153.78304,-65.519332
279.39667,154.54654,-64.767201
279.39758,155.30504,-63.967013
279.39847,156.05807,-63.114517
279.39938,156.8051,-62.205161
279.40027,157.54479,-61.230405
279.40118,158.2724,-60.167218
279.40207,158.9916,-59.029084
279.40298,159.70151,-57.808986
279.40396,160.45444,-56.394657
279.40485,161.14165,-54.979091
279.40576,161.81599,-53.455665
279.40668,162.476,-51.814258
279.40756,163.11999,-50.044186
279.40848,163.74607,-48.133699
279.40936,164.35209,-46.07088
279.41028,164.93563,-43.843085
279.4112,165.49399,-41.437792
279.41208,166.02413,-38.843254
279.41306,166.55971,-35.825022
279.41397,167.02033,-32.805471
279.41486,167.44164,-29.57197
279.41577,167.81953,-26.12453
279.41666,168.14989,-22.469383
279.41757,168.41905,-18.608469
279.41846,168.63054,-14.580867
279.41937,168.7831,-10.421862
279.4203,168.87435,-6.1714222
279.42126,168.90232,-1.5441776
279.42215,168.86259,2.7467052
279.42307,168.76025,6.9825503
279.42395,168.59702,11.118311
279.42487,168.37548,15.115646
279.42575,168.09887,18.943755
279.42667,167.77095,22.580517
279.42758,167.39577,26.012193
279.42847,166.97739,29.232265
279.42944,166.48317,32.463379
279.43036,165.98778,35.248987
279.43124,165.46098,37.836137
279.43216,164.90608,40.235317
279.43304,164.32605,42.458143
279.43396,163.71886,44.501256
279.43488,163.08787,46.378362
279.43576,162.43957,48.115937
279.43668,161.77579,49.725711
279.43756,161.09826,51.218487
279.43854,160.3548,52.706837
279.43945,159.653,53.987894
279.44034,158.94135,55.180355
279.44125,158.22079,56.291801
279.44214,157.4922,57.329089
279.44305,156.75636,58.298491
279.44397,156.01394,59.205614
279.44485,155.26553,60.055599
279.44577,154.51172,60.853007
279.44675,153.6944,61.657719
279.44763,152.93082,62.358794
279.44855,152.16302,63.01892
279.44943,151.39156,63.641162
279.45035,150.61553,64.224102
279.45126,149.83241,64.759755
279.45215,149.04665,65.265826
279.45306,148.25831,65.744317
279.45395,147.46774,66.197131
279.45486,146.67502,66.626018
279.45584,145.81912,67.062919
279.45673,145.02252,67.44695
279.45764,144.22423,67.811452
279.45853,143.42441,68.15766
279.45944,142.62316,68.486652
279.46036,141.82059,68.799425
279.46124,141.01681,69.09695
279.46216,140.21187,69.380078
279.46304,139.40589,69.649615
279.46402,138.5368,69.925476
279.46494,137.72885,70.169031
279.46582,136.92007,70.40109
279.46674,136.1105,70.622207
279.46765,135.29656,70.821897
279.46854,134.48172,71.010887
279.46945,133.66632,71.190686
279.47034,132.85048,71.361768
279.47125,132.03419,71.524487
279.47217,131.21749,71.679213
279.4731,130.33761,71.837344
279.47403,129.52021,71.97657
279.47495,128.70254,72.10878
279.47583,127.8846,72.234264
279.47675,127.06644,72.353293
279.47763,126.24808,72.466081
279.47855,125.42954,72.572866
279.47943,124.61087,72.673859
279.48035,123.79205,72.769228
279.48132,122.91016,72.865903
279.4822,122.09116,72.950244
279.48312,121.27211,73.029494
279.48404,120.45057,73.099117
279.48492,119.62748,73.16091
279.48584,118.80443,73.218127
279.48672,117.98148,73.270917
279.48764,117.15862,73.319354
279.48856,116.33587,73.36355
279.48944,115.51327,73.403622
279.49042,114.62754,73.442229
279.49133,113.80526,73.473956
279.49222,112.98316,73.501813
279.49313,112.16126,73.525842
279.49402,111.33958,73.546113
279.49493,110.51811,73.562682
279.49582,109.6969,73.575624
279.49673,108.87594,73.584949
279.49765,108.05526,73.590734
279.4986,107.17178,73.593052
279.4995,106.3517,73.591577
279.50043,105.53051,73.585724
279.5013,104.70621,73.574142
279.50223,103.88226,73.559138
279.5031,103.05873,73.54077
279.50403,102.23557,73.519009
279.50494,101.41284,73.493891
279.50583,100.59054,73.465439
279.50674,99.768693,73.433629
279.50772,98.884146,73.395642
279.5086,98.063287,73.356881
279.50952,97.242908,73.314753
279.5104,96.423064,73.269269
279.51132,95.603729,73.220397
279.5122,94.784961,73.168142
279.51312,93.966736,73.112454
279.51404,93.149098,73.053329
279.51492,92.33208,72.990755
279.5159,91.452883,72.919443
279.5168,90.637163,72.849569
279.5177,89.818608,72.776263
279.51862,89.000658,72.699296
279.5195,88.183419,72.618686
279.52042,87.366873,72.534332
279.52133,86.551056,72.446197
279.52222,85.736008,72.35425
279.52313,84.921731,72.258418
279.52402,84.108258,72.158628
279.525,83.233126,72.046659
279.5259,82.421393,71.938466
279.5268,81.61054,71.826093
279.5277,80.80059,71.709485
279.52863,79.991556,71.588521
279.5295,79.183513,71.463195
279.53043,78.376435,71.333315
279.57193,42.55649,57.780721
279.57285,41.836813,57.200699
279.57645,39.014827,54.647599
279.57736,38.325069,53.945792
279.57834,37.59008,53.158997
279.57922,36.915276,52.398372
279.58105,35.589525,50.7851
279.58194,34.939503,49.929808
279.58286,34.298675,49.04027
279.58374,33.663805,48.121199
279.58466,33.02979,47.179635
279.58554,32.406182,46.199263
279.58652,31.746954,45.098154
279.58743,31.146959,44.032046
279.58835,30.559393,42.922166
279.58923,29.98497,41.767084
279.59015,29.424452,40.565214
279.59103,28.878675,39.315128
279.59195,28.348477,38.015364
279.59283,27.834735,36.664837
279.59375,27.338403,35.262238
279.59467,26.860429,33.806745
279.5956,26.367363,32.179433
279.59653,25.930743,30.612133
279.59744,25.515628,28.990733
279.59833,25.123103,27.315467
279.59924,24.754217,25.58703
279.60013,24.410053,23.80656
279.60104,24.073403,21.991169
279.60196,23.762856,20.124838
279.60284,23.47973,18.209784
279.60382,23.206666,16.096238
279.60474,22.983662,14.090007
279.60562,22.790982,12.046092
279.60654,22.629413,9.9691202
279.60742,22.499616,7.8644693
279.60834,22.402155,5.737788
279.60922,22.337444,3.5952258
279.61014,22.305797,1.4430597
279.61105,22.307334,-0.71209505
279.61194,22.342067,-2.8636783
279.6129,22.416385,-5.1692652
279.61383,22.519413,-7.2928351
279.61472,22.654696,-9.3933993
279.61563,22.821674,-11.465359
279.61652,23.019663,-13.503495
279.61743,23.23518,-15.510239
279.61835,23.474286,-17.480483
279.61923,23.742181,-19.407583
279.62015,24.037894,-21.288347
279.62112,24.386323,-23.25885
279.622,24.736537,-25.035347
279.62292,25.111385,-26.759042
279.6238,25.509768,-28.428838
279.62473,25.930648,-30.044138
279.6256,26.372877,-31.604744
279.62653,26.835488,-33.110842
279.62744,27.317371,-34.562913
279.62833,27.817583,-35.96168
279.62924,28.335134,-37.308145
279.63202,30.026757,-41.135945
279.6329,30.605811,-42.282389
279.63382,31.191944,-43.392599
279.63474,31.780577,-44.474872
279.63562,32.381342,-45.51535
279.63654,32.99365,-46.51556
279.63742,33.616828,-47.476922
279.6384,34.299463,-48.470533
279.6393,34.943401,-49.355969
279.6402,35.596549,-50.207025
279.6411,36.258365,-51.025113
279.64203,36.928439,-51.811582
279.6429,37.606276,-52.567722
279.64383,38.291517,-53.294844
279.6447,38.983737,-53.994087
279.64563,39.682619,-54.666716
279.6465,40.387746,-55.313806
279.6475,41.153843,-55.983368
279.6484,41.871054,-56.580857
279.6493,42.59364,-57.155973
279.6502,43.320569,-57.710987
279.65112,44.040909,-58.264948
279.6538,46.230704,-59.811127
279.68826,76.076602,-70.532438
279.68918,76.88184,-70.680668
279.69006,77.688141,-70.823991
279.69098,78.495555,-70.962466
279.69186,79.304024,-71.096231
279.69278,80.113507,-71.225367
279.6937,80.923976,-71.349984
279.69458,81.735395,-71.470174
279.69556,82.610281,-71.594742
279.69647,83.423599,-71.705982
279.69736,84.237801,-71.813046
279.69827,85.052835,-71.915987
279.69916,85.868677,-72.014894
279.70007,86.685337,-72.109806
279.70096,87.498272,-72.204963
279.70187,88.311562,-72.296694
279.7028,89.12561,-72.38464
279.70374,90.003048,-72.475231
279.70465,90.818612,-72.555498
279.70557,91.634866,-72.632121
279.70645,92.451751,-72.705176
279.70737,93.269321,-72.774656
279.70825,94.087493,-72.840629
279.70917,94.90629,-72.903106
279.71008,95.725675,-72.96212
279.71097,96.545637,-73.017697
279.71188,97.366154,-73.069843
279.71286,98.250389,-73.122193
279.71375,99.071994,-73.167288
279.71466,99.894111,-73.208999
279.71555,100.7167,-73.247345
279.71646,101.53978,-73.282307
279.71735,102.36092,-73.315107
279.71826,103.18095,-73.345346
279.71918,104.00142,-73.372251
279.72006,104.82226,-73.395837
279.72104,105.70675,-73.417455
279.72195,106.52845,-73.434021
279.72284,107.35052,-73.447206
279.72375,108.17294,-73.456961
279.72464,108.9957,-73.463277
279.72556,109.81879,-73.4661
279.72647,110.6422,-73.465414
279.72736,111.46589,-73.461178
279.72827,112.28988,-73.453338
279.72916,113.11412,-73.44185
279.73013,114.00205,-73.425324
279.73105,114.82681,-73.406049
279.73193,115.65177,-73.382964
279.73285,116.47695,-73.35595
279.73376,117.3011,-73.324184
279.73465,118.12249,-73.286464
279.73557,118.94404,-73.24457
279.73645,119.76568,-73.198431
279.73737,120.58747,-73.14791
279.73834,121.47256,-73.088487
279.73923,122.29447,-73.028545
279.74014,123.11646,-72.963834
279.74103,123.93846,-72.894253
279.74194,124.76049,-72.819631
279.74286,125.5825,-72.739793
279.74374,126.40447,-72.654618
279.74466,127.2264,-72.563857
279.74554,128.04826,-72.467336
279.74646,128.87001,-72.364854
279.74744,129.75483,-72.247529
279.74832,130.5763,-72.131887
279.74924,131.39759,-72.009513
279.75015,132.21867,-71.880094
279.75104,133.03543,-71.734115
279.75195,133.85179,-71.580125
279.75284,134.66779,-71.417937
279.75375,135.48337,-71.247145
279.75464,136.29849,-71.067359
279.7556,137.17577,-70.8631
279.75653,137.98985,-70.663018
279.75742,138.80331,-70.452401
279.75833,139.61614,-70.23068
279.75925,140.42825,-69.997216
279.76013,141.23958,-69.751371
279.76105,142.05011,-69.492324
279.76193,142.8597,-69.219402
279.76285,143.66833,-68.931628
279.76376,144.4759,-68.628114
279.7647,145.34426,-68.282494
279.76563,146.1493,-67.942891
279.76654,146.95294,-67.584141
279.76743,147.75177,-67.193832
279.76834,148.54726,-66.775833
279.76923,149.3408,-66.333632
279.77014,150.13223,-65.865345
279.77103,150.92139,-65.368971
279.77194,151.70803,-64.842354
279.77292,152.55212,-64.238583
279.77383,153.33279,-63.640999
279.77472,154.11016,-63.004751
279.77563,154.8839,-62.326491
279.77652,155.65364,-61.602504
279.77744,156.41898,-60.828571
279.77832,157.17946,-60.000147
279.77924,157.93458,-59.111883
279.78015,158.68371,-58.158109
279.78104,159.42618,-57.132301
279.782,160.21746,-55.938546
279.78293,160.94357,-54.738713
279.7838,161.65774,-53.430261
279.78473,162.3567,-51.994101
279.7856,163.04323,-50.437738
279.78653,163.71582,-48.748437
279.78745,164.37258,-46.912325
279.78833,165.01144,-44.914566
279.78925,165.62999,-42.738747
279.79022,166.27025,-40.177085
279.7911,166.83737,-37.577231
279.79202,167.37442,-34.746598
279.7929,167.8774,-31.67002
279.79382,168.34188,-28.334894
279.7947,168.76305,-24.73383
279.79562,169.13584,-20.866619
279.79654,169.4551,-16.742558
279.79742,169.71584,-12.383431
279.79834,169.91346,-7.8237744
279.79932,170.05141,-2.7445702
279.8002,170.10638,2.0641581
279.80112,170.07884,6.8794372
279.802,169.9812,11.634712
279.80292,169.81545,16.26673
279.80383,169.58483,20.721683
279.80472,169.29353,24.958487
279.80563,168.94628,28.949375
279.80652,168.54822,32.679073
279.8075,168.0685,36.398882
279.8084,167.58086,39.581978
279.8093,167.05731,42.514841
279.8102,166.502,45.211656
279.8111,165.91868,47.688778
279.812,165.31066,49.963527
279.81293,164.68088,52.052841
279.8138,164.03195,53.973363
279.81473,163.36599,55.740572
279.8156,162.6851,57.368896
279.8166,161.93691,58.982134
279.8175,161.22414,60.334918
279.81958,159.53863,63.06719
279.8205,158.79489,64.112878
279.82138,158.04428,65.086023
279.8223,157.28744,65.993232
279.82318,156.525,66.840426
279.8241,155.75748,67.632858
279.825,154.98527,68.375288
279.82596,154.14898,69.123728
279.82687,153.36849,69.775257
279.8278,152.58441,70.388451
279.82867,151.79723,70.966351
279.8296,151.00699,71.511689
279.83047,150.21413,72.026995
279.8314,149.41871,72.514423
279.8323,148.62094,72.976059
279.8332,147.82106,73.41376
279.83417,146.9551,73.843727
279.83508,146.14828,74.215661
279.83597,145.33991,74.569181
279.83688,144.53014,74.905486
279.83777,143.719,75.22567
279.83868,142.90661,75.530775
279.83957,142.09304,75.821727
279.84048,141.27837,76.099399
279.8414,140.46265,76.364581
279.8423,139.64596,76.61799
279.84326,138.76544,76.878561
279.84418,137.9469,77.109678
279.84506,137.12757,77.330957
279.84598,136.30745,77.54295
279.84686,135.48662,77.746123
279.84778,134.66509,77.94094
279.8487,133.84291,78.127866
279.84958,133.02014,78.30727
279.8505,132.19587,78.474451
279.85147,131.30598,78.637878
279.85236,130.4792,78.783238
279.85327,129.652,78.92272
279.85416,128.82441,79.056615
279.85507,127.99641,79.185144
279.85596,127.16808,79.308567
279.85687,126.33939,79.42706
279.8578,125.51037,79.540873
279.85867,124.68105,79.650156
279.8596,123.85142,79.755123
279.86057,122.95767,79.86352
279.86145,122.12749,79.960014
279.86237,121.29704,80.052666
279.86325,120.46634,80.141612
279.86417,119.63542,80.227003
279.86508,118.80427,80.308918
279.86597,117.97292,80.387516
279.86688,117.14123,80.462361
279.86777,116.30736,80.52622
279.86874,115.40919,80.591725
279.86966,114.57502,80.649602
279.87054,113.74075,80.704756
279.87146,112.90635,80.757228
279.87238,112.07183,80.807085
279.87326,111.23723,80.854418
279.87418,110.40251,80.899274
279.87506,109.56771,80.941709
279.87598,108.73281,80.981768
279.87686,107.89786,81.019546
279.87784,106.99857,81.057685
279.87875,106.16345,81.090793
279.87964,105.32827,81.121723
279.88055,104.49302,81.150513
279.88147,103.65772,81.177224
279.88235,102.82239,81.201865
279.88327,101.98698,81.224446
279.88416,101.15031,81.239843
279.88507,100.31321,81.251559
279.88605,99.411724,81.262014
279.88693,98.574656,81.269757
279.88785,97.737572,81.275563
279.88876,96.900521,81.279491
279.88965,96.063486,81.281525
279.89056,95.226474,81.281687
279.89145,94.389493,81.279973
279.89236,93.552539,81.276389
279.89325,92.71563,81.270943
279.89417,91.878749,81.263625
279.89514,90.977557,81.25366
279.89603,90.140783,81.24246
279.89694,89.304067,81.229379
279.89786,88.467389,81.214401
279.89874,87.630807,81.197552
279.89966,86.794267,81.178762
279.90054,85.957966,81.15739
279.90146,85.121924,81.133258
279.90237,84.285973,81.10716
279.90332,83.385843,81.076843
279.90424,82.550085,81.046576
279.90515,81.714451,81.014298
279.90604,80.878926,80.979943
279.90695,80.043508,80.943479
279.90784,79.208217,80.904887
279.95792,33.257442,72.406502
279.95883,32.451718,71.986099
279.95972,31.648071,71.542952
279.96063,30.846645,71.075359
279.96152,30.047636,70.581479
279.96243,29.251223,70.059187
279.9643,27.606428,68.873659
279.9652,26.81951,68.248788
279.96613,26.036238,67.584656
279.96793,24.473684,66.156685
279.9688,23.696344,65.380305
279.96973,22.923922,64.549529
279.9706,22.156978,63.659238
279.97153,21.396066,62.703393
279.9725,20.584164,61.593153
279.9734,19.838074,60.479249
279.9743,19.10042,59.276738
279.97522,18.372211,57.976187
279.9761,17.654637,56.567027
279.97702,16.949031,55.037326
279.9779,16.25697,53.373931
279.97882,15.580245,51.562057
279.97974,14.920958,49.585586
279.98068,14.23324,47.253028
279.9816,13.618311,44.877346
279.9825,13.029495,42.279844
279.9834,12.470491,39.440766
279.9843,11.939379,36.365046
279.9852,11.445739,33.013765
279.9861,10.995286,29.372263
279.987,10.593546,25.435149
279.9879,10.246245,21.207828
279.98883,9.9591124,16.708807
279.98978,9.7232261,11.600237
279.9907,9.5771322,6.6664883
279.9916,9.5046089,1.6183607
279.9925,9.5073505,-3.4672748
279.9934,9.5853113,-8.5099535
279.9943,9.7366708,-13.433166
279.9952,9.9580918,-18.170879
279.99612,10.245057,-22.672049
279.997,10.592205,-26.90187
279.998,11.026874,-31.132525
279.9989,11.480843,-34.754307
279.9998,11.977646,-38.086497
280.0007,12.507363,-41.158668
280.0016,13.067518,-43.983243
280.0025,13.657274,-46.56807
280.00342,14.272977,-48.932686
280.0043,14.91139,-51.096537
280.00522,15.569768,-53.078318
280.0061,16.245655,-54.895498
280.00708,16.990724,-56.686932
280.008,17.696644,-58.212154
280.00888,18.414484,-59.617781
280.0098,19.142944,-60.915587
280.01068,19.880812,-62.116069
280.0116,20.627137,-63.2286
280.0125,21.380999,-64.261595
280.0134,22.141641,-65.22243
280.0143,22.908386,-66.117755
280.0153,23.740277,-67.015478
280.01617,24.517876,-67.792923
280.0171,25.298766,-68.52667
280.01797,26.080834,-69.228309
280.0189,26.866884,-69.887767
280.0198,27.656512,-70.508539
280.0207,28.449465,-71.093636
280.0216,29.245454,-71.645861
280.0225,30.044241,-72.167703
280.0234,30.845638,-72.661421
280.02438,31.711355,-73.164
280.02527,32.517512,-73.605665
280.02618,33.325737,-74.024951
280.02707,34.135845,-74.423386
280.02798,34.947744,-74.802388
280.0289,35.7613,-75.163218
280.0298,36.576391,-75.507105
280.0307,37.392919,-75.835091
280.0316,38.210825,-76.148143
280.03256,39.09304,-76.469651
280.03348,39.913509,-76.754576
280.03436,40.733123,-77.039263
280.0362,42.375726,-77.573688
280.03708,43.198551,-77.824612
280.03888,44.84708,-78.29669
280.04068,46.499055,-78.73262
280.0471,52.367575,-80.034481
280.04797,53.19926,-80.192844
280.05258,57.421063,-80.934227
280.06342,67.424748,-82.302327
280.0643,68.260536,-82.395351
280.06522,69.096624,-82.485671
280.0661,69.932968,-82.573387
280.06702,70.769541,-82.659268
280.0679,71.60621,-82.745154
280.06882,72.443154,-82.828658
280.0698,73.344751,-82.91601
280.0707,74.182196,-82.994812
280.0716,75.019876,-83.071467
280.0725,75.857799,-83.146032
280.0734,76.695927,-83.218585
280.0743,77.534261,-83.289175
280.0752,78.372824,-83.357877
280.0761,79.211585,-83.424721
280.07703,80.050559,-83.489792
280.0779,80.889683,-83.553137
280.0789,81.793602,-83.619441
280.0798,82.633118,-83.67934
280.0807,83.472826,-83.737635
280.0816,84.312696,-83.79438
280.0825,85.152711,-83.849637
280.0834,85.992915,-83.903409
280.08432,86.831634,-83.955988
280.0852,87.670305,-84.007228
280.08612,88.509172,-84.057103
280.0871,89.412736,-84.10935
280.08798,90.251869,-84.156542
280.0889,91.091188,-84.202477
280.08978,91.93062,-84.247187
280.0907,92.770212,-84.290698
280.09158,93.609894,-84.333067
280.0925,94.449748,-84.374266
280.0934,95.289713,-84.414347
280.0943,96.129812,-84.45333
280.09528,97.034641,-84.494126
280.0962,97.874997,-84.530894
280.09708,98.715431,-84.566653
280.098,99.556011,-84.601391
280.09888,100.39666,-84.635141
280.0998,101.23746,-84.667888
280.1007,102.07789,-84.696628
280.1016,102.91815,-84.722352
280.1025,103.75848,-84.747129
280.1034,104.59893,-84.770942
280.10437,105.50412,-84.795528
280.1053,106.34476,-84.81739
280.10617,107.18545,-84.838339
280.1071,108.02628,-84.858345
280.10797,108.86714,-84.877444
280.1089,109.70813,-84.895633
280.1098,110.54917,-84.9129
280.1107,111.3903,-84.929272
280.1116,112.2315,-84.944738
280.11258,113.1375,-84.960378
280.11346,113.97887,-84.973953
280.11438,114.8203,-84.98663
280.11526,115.66181,-84.998385
280.11618,116.50339,-85.009233
280.1171,117.34471,-85.016733
280.11798,118.18525,-85.017387
280.1189,119.02588,-85.016968
280.11978,119.86654,-85.015491
280.1207,120.70729,-85.012895
280.12167,121.61274,-85.008886
280.12256,122.45358,-85.003959
280.12347,123.29449,-84.997866
280.1244,124.13544,-84.990566
280.12527,124.97642,-84.982074
280.1262,125.81748,-84.972288
280.12708,126.65854,-84.961257
280.128,127.4997,-84.948843
280.12888,128.34087,-84.935096
280.12985,129.24679,-84.91869
280.13077,130.08806,-84.901946
280.13165,130.92936,-84.88368
280.13257,131.7707,-84.863827
280.13348,132.61209,-84.842333
280.13437,133.45257,-84.802178
280.13528,134.29303,-84.759527
280.13617,135.13349,-84.714538
280.1371,135.97397,-84.667036
280.138,136.81442,-84.616964
280.13895,137.71952,-84.559969
280.13986,138.55996,-84.503997
280.14078,139.40041,-84.444955
280.14166,140.24081,-84.382689
280.14258,141.08119,-84.316982
280.14346,141.92155,-84.24763
280.14438,142.76189,-84.174327
280.14526,143.60216,-84.096959
280.14618,144.44241,-84.015133
280.14716,145.34724,-83.921726
280.14804,146.18734,-83.829781
280.14896,147.02741,-83.732325
280.14987,147.86739,-83.629002
280.15076,148.70476,-83.501489
280.15167,149.5408,-83.357529
280.15256,150.37665,-83.204821
280.15347,151.21226,-83.042639
280.1544,152.04769,-82.87012
280.15527,152.88281,-82.686364
280.15625,153.78187,-82.4746
280.15717,154.61639,-82.263867
280.15805,155.45052,-82.038135
280.15897,156.2843,-81.795794
280.15985,157.11757,-81.535174
280.16077,157.95039,-81.254033
280.16165,158.78262,-80.95013
280.16257,159.61422,-80.620603
280.16348,160.44508,-80.262326
280.16446,161.33894,-79.839936
280.16534,162.16791,-79.408971
280.16626,162.99582,-78.93509
280.16714,163.82097,-78.390335
280.16806,164.64188,-77.747787
280.16895,165.46061,-77.032094
280.16986,166.27681,-76.230168
280.17078,167.08995,-75.326158
280.17166,167.89941,-74.300025
280.17258,168.7044,-73.126076
280.17355,169.56513,-71.658807
280.17444,170.35713,-70.061606
280.17535,171.14027,-68.178875
280.17624,171.91193,-65.932753
280.17715,172.66847,-63.216558
280.17807,173.40473,-59.882968
280.17896,174.11301,-55.728534
280.17987,174.78193,-50.472512
280.18076,175.39427,-43.74622
280.18173,175.96088,-34.365007
280.18265,176.3622,-23.314771
280.18353,176.59798,-10.152706
280.18445,176.6173,4.0540753
280.18533,176.43329,17.591371
280.18625,176.07435,29.227366
280.18716,175.58299,38.598861
280.18805,174.99805,45.939504
280.18896,174.3485,51.668656
280.18985,173.6542,56.179928
280.19083,172.87135,60.028296
280.19174,172.1211,62.90377
280.19263,171.35436,65.272779
