 225.36798 336.72467 -70.626144
 225.36896 336.68857 -70.606
 225.36986 336.65515 -70.58728
 225.37076 336.6218 -70.56856
 225.37167 336.5885 -70.54981
 225.37257 336.5553 -70.53107
 225.37347 336.52216 -70.51231
 225.37437 336.4891 -70.49354
 225.37527 336.4561 -70.47476
 225.37617 336.4232 -70.45597
 225.37709 336.39032 -70.437164
 225.37805 336.355 -70.416916
 225.37895 336.32233 -70.39809
 225.37987 336.28967 -70.37926
 225.38077 336.25714 -70.36041
 225.38167 336.22464 -70.34157
 225.38257 336.1922 -70.32271
 225.38347 336.15985 -70.30383
 225.38437 336.11664 -70.279434
 225.38528 336.0729 -70.25472
 225.38625 336.02597 -70.22808
 225.38715 335.9825 -70.20332
 225.38806 335.93915 -70.17854
 225.38896 335.89594 -70.153755
 225.38986 335.85284 -70.128944
 225.39076 335.80988 -70.10412
 225.39166 335.76703 -70.07927
 225.39256 335.72427 -70.054405
 225.39348 335.68167 -70.02953
 225.39438 335.63916 -70.00463
 225.39534 335.59354 -69.9778
 225.39626 335.5513 -69.952866
 225.39716 335.5092 -69.92792
 225.39806 335.46716 -69.90295
 225.39896 335.42526 -69.87796
 225.39986 335.3835 -69.85296
 225.40076 335.37415 -69.85265
 225.40167 335.38306 -69.866264
 225.40257 335.39197 -69.87989
 225.40355 335.40158 -69.89455
 225.40445 335.41052 -69.908165
 225.40535 335.4195 -69.92178
 225.40625 335.42847 -69.93539
 225.40715 335.43747 -69.949005
 225.40805 335.44647 -69.96261
 225.40895 335.45554 -69.97622
 225.40987 335.46457 -69.98982
 225.41077 335.47363 -70.003426
 225.41167 335.48273 -70.01703
 225.41264 335.49252 -70.03168
 225.41354 335.50165 -70.04527
 225.41444 335.5108 -70.058876
 225.41534 335.51993 -70.07247
 225.41624 335.5291 -70.08606
 225.41716 335.9849 -70.20533
 225.41806 337.37158 -70.528854
 225.41896 338.80533 -70.83893
 225.41986 340.28635 -71.13492
 225.42084 341.9339 -71.43715
 225.42174 343.51218 -71.70175
 225.42264 345.1361 -71.95022
 225.42354 346.80453 -72.18191
 225.42444 348.51575 -72.39616
 225.42535 350.26767 -72.59236
 225.42625 352.05774 -72.769905
 225.42715 353.88297 -72.92825
 225.42805 355.7399 -73.06689
 225.42896 357.62466 -73.18533
 225.42993 359.68066 -73.28986
 225.43083 1.60923 -73.3652
 225.43173 3.551436 -73.419334
 225.43263 5.50213 -73.4521
 225.43355 7.461007 -73.46291
 225.43445 9.618005 -73.43016
 225.43535 11.759991 -73.371574
 225.43625 13.880138 -73.28746
 225.43715 15.972 -73.17824
 225.43813 18.186287 -73.03316
 225.43903 20.200905 -72.87358
 225.43993 22.170664 -72.6908
 225.44083 24.091448 -72.485596
 225.44174 25.959814 -72.25877
 225.44264 27.77297 -72.0112
 225.44354 29.528788 -71.743774
 225.44444 31.225716 -71.45739
 225.44534 32.862774 -71.15297
 225.44624 34.43949 -70.831406
 225.44722 36.069992 -70.46698
 225.44812 37.52176 -70.11267
 225.44902 38.91431 -69.74392
 225.44994 40.248646 -69.36155
 225.45084 41.60951 -69.01719
 225.45174 42.949593 -68.67833
 225.45264 44.236584 -68.32523
 225.45354 45.47107 -67.95869
 225.45444 46.65387 -67.57944
 225.45541 47.87096 -67.15766
 225.45631 48.94971 -66.75437
 225.45723 49.980217 -66.340546
 225.45813 50.963833 -65.91685
 225.45903 51.90196 -65.48388
 225.45993 52.796024 -65.04223
 225.46083 53.64751 -64.592445
 225.46173 54.45787 -64.13506
 225.46265 55.22858 -63.67058
 225.46355 55.961086 -63.199463
 225.46451 56.708862 -62.6852
 225.46542 57.366554 -62.2017
 225.46632 57.99035 -61.71286
 225.46722 58.691875 -61.237896
 225.46812 59.51248 -60.78178
 225.46902 60.2898 -60.316307
 225.46992 61.02503 -59.842186
 225.47084 61.719395 -59.36008
 225.47174 62.374153 -58.87064
 225.4727 63.036396 -58.33605
 225.47362 63.61287 -57.833294
 225.47452 64.15355 -57.324993
 225.47542 64.65967 -56.811676
 225.47632 65.132385 -56.293835
 225.47722 65.57289 -55.771954
 225.47812 65.9823 -55.24648
 225.47903 66.36172 -54.71785
 225.47993 66.71219 -54.186466
 225.4809 67.05843 -53.61158
 225.48181 67.35202 -53.075706
 225.48271 67.61969 -52.53823
 225.48361 67.890915 -52.018604
 225.48451 68.391525 -51.665188
 225.48541 68.8669 -51.30559
 225.48631 69.317375 -50.940342
 225.48723 69.74336 -50.56996
 225.48813 70.14524 -50.19496
 225.48903 70.52346 -49.815823
 225.49 70.90482 -49.403442
 225.4909 71.23533 -49.01723
 225.4918 71.54357 -48.628307
 225.4927 71.83004 -48.237118
 225.4936 72.09521 -47.844078
 225.4945 72.33956 -47.449604
 225.49542 72.5636 -47.054092
 225.49632 72.76778 -46.657936
 225.49722 72.9526 -46.261505
 225.4982 73.13055 -45.83469
 225.4991 73.27667 -45.43884
 225.5 73.40492 -45.0438
 225.5009 74.10273 -44.851765
 225.5018 74.94904 -44.683666
 225.5027 75.789764 -44.483303
 225.50362 76.62211 -44.250633
 225.50452 77.44342 -43.985725
 225.50542 78.25105 -43.68875
 225.50632 79.04254 -43.359985
 225.5073 79.87411 -42.970818
 225.5082 80.62459 -42.577343
 225.5091 81.35204 -42.153534
 225.51 82.05455 -41.700043
 225.51091 82.73037 -41.217594
 225.51181 83.37791 -40.706974
 225.51271 83.99575 -40.169044
 225.51361 84.58264 -39.604706
 225.51451 85.13751 -39.01491
 225.51549 85.69816 -38.352432
 225.51639 86.1837 -37.712997
 225.51729 86.60987 -37.090473
 225.51819 86.98064 -36.491703
 225.5191 87.32407 -35.87717
 225.52 87.63996 -35.247627
 225.5209 87.9282 -34.603848
 225.5218 88.18865 -33.946594
 225.5227 88.42127 -33.276653
