# GET [h], theta [deg], phi [deg]
279.49402,92.019049,84.754254
279.49493,91.171907,84.690376
279.49582,90.324945,84.625378
279.49673,89.478165,84.559204
279.49765,88.631576,84.491824
279.4986,87.720077,84.417862
279.4995,86.873889,84.347822
279.50043,86.027309,84.277023
279.5013,85.179494,84.206213
279.50223,84.331887,84.133954
279.5031,83.4845,84.060193
279.50403,82.63733,83.984874
279.50494,81.790393,83.907948
279.50583,80.943686,83.829354
279.50674,80.097226,83.749034
279.50772,79.185933,83.66054
279.5086,78.339999,83.576429
279.50952,77.494328,83.490398
279.5104,76.648934,83.402369
279.51132,75.803817,83.312278
279.5122,74.958995,83.220047
279.51312,74.114467,83.125595
279.51404,73.270253,83.028841
279.51492,72.42636,82.929699
279.5159,71.517914,82.820159
279.5168,70.674715,82.715765
279.5177,69.831118,82.614696
279.51862,68.987847,82.510989
279.5195,68.144923,82.404469
279.52042,67.30236,82.295021
279.52133,66.460167,82.182532
279.52222,65.618362,82.066884
279.52313,64.776953,81.947951
279.52402,63.935962,81.825603
279.525,63.030756,81.689857
279.5259,62.19067,81.559969
279.5268,61.35105,81.426204
279.5277,60.511909,81.288423
279.52863,59.673266,81.146431
279.5295,58.835142,81.000072
279.53043,57.997561,80.849131
279.57193,20.471215,61.810224
279.57285,19.724393,60.638724
279.57645,16.841905,54.91327
279.57736,16.154491,53.16323
279.57834,15.433126,51.104129
279.57922,14.78331,49.012602
279.58105,13.552722,44.238268
279.58194,12.978505,41.518125
279.58286,12.436773,38.551685
279.58374,11.927307,35.338489
279.58466,11.447557,31.884733
279.58554,11.013566,28.141932
279.58652,10.603818,23.78718
279.58743,10.282925,19.454413
279.58835,10.025109,14.869493
279.58923,9.8353139,10.074252
279.59015,9.7175291,5.1260268
279.59103,9.6744034,0.09481251
279.59195,9.7069236,-4.9419986
279.59283,9.8143298,-9.9065324
279.59375,9.9942287,-14.727337
279.59467,10.242788,-19.345067
279.5956,10.581683,-24.04069
279.59653,10.956658,-28.114138
279.59744,11.383826,-31.89845
279.59833,11.857548,-35.393007
279.59924,12.372471,-38.6061
279.60013,12.923679,-41.551885
279.60104,13.492395,-44.30646
279.60196,14.090058,-46.83193
279.60284,14.713341,-49.145924
279.60382,15.409657,-51.422489
279.60474,16.076656,-53.355212
279.60562,16.760916,-55.130294
279.60654,17.460418,-56.762946
279.60742,18.173402,-58.266982
279.60834,18.898345,-59.654895
279.60922,19.633928,-60.93794
279.61014,20.379004,-62.126159
279.61105,21.132566,-63.228555
279.61194,21.893751,-64.253154
279.6129,22.72113,-65.277787
279.61383,23.495801,-66.16284
279.61472,24.276022,-66.989794
279.61563,25.061278,-67.763715
279.61652,25.851109,-68.489134
279.61743,26.639524,-69.194828
279.61835,27.429437,-69.87021
279.61923,28.223236,-70.506631
279.62015,29.020598,-71.10716
279.62112,29.882961,-71.716842
279.622,30.686857,-72.251228
279.62292,31.493536,-72.757366
279.6238,32.302803,-73.237274
279.62473,33.114457,-73.692779
279.6256,33.928338,-74.125609
279.62653,34.74429,-74.537268
279.62744,35.562172,-74.929201
279.62833,36.381866,-75.302668
279.62924,37.203243,-75.658885
279.63202,39.740079,-76.657704
279.6329,40.567331,-76.95391
279.63382,41.393623,-77.246861
279.63474,42.217496,-77.54336
279.63562,43.042641,-77.82801
279.63654,43.869007,-78.101497
279.63742,44.696516,-78.364399
279.6384,45.588907,-78.636366
279.6393,46.41861,-78.879107
279.6402,47.249301,-79.1129
279.6411,48.08091,-79.338222
279.64203,48.913413,-79.5555
279.6429,49.746755,-79.765127
279.64383,50.580906,-79.967501
279.6447,51.41581,-80.162934
279.64563,52.251454,-80.351812
279.6465,53.087787,-80.534406
279.6475,53.989214,-80.724375
279.6484,54.826906,-80.894874
279.6493,55.665204,-81.059937
279.6502,56.503787,-81.22088
279.65112,57.338295,-81.392528
279.6538,59.845517,-81.878306
279.68826,91.982967,-86.0816
279.68918,92.826307,-86.167752
279.69006,93.669791,-86.253201
279.69098,94.513434,-86.337993
279.69186,95.357249,-86.422192
279.69278,96.201191,-86.50584
279.6937,97.045273,-86.588999
279.69458,97.889498,-86.671722
279.69556,98.798807,-86.760375
279.69647,99.643283,-86.842347
279.69736,100.48789,-86.924053
279.69827,101.3326,-87.005525
279.69916,102.1774,-87.086832
279.70007,103.02232,-87.168017
279.70096,103.86742,-87.24821
279.70187,104.71263,-87.328294
279.7028,105.5579,-87.408413
279.70374,106.46828,-87.494818
279.70465,107.31373,-87.5752
279.70557,108.15924,-87.65579
279.70645,109.0048,-87.736654
279.70737,109.85042,-87.817844
279.70825,110.69608,-87.899432
279.70917,111.54179,-87.981474
279.71008,112.38754,-88.064035
279.71097,113.23333,-88.147187
279.71188,114.07913,-88.230987
279.71286,114.99003,-88.322043
279.71375,115.83588,-88.407431
279.71466,116.68173,-88.4937
279.71555,117.5276,-88.580927
279.71646,118.37347,-88.669195
279.71735,119.21987,-88.756028
279.71826,120.06662,-88.842308
279.71918,120.91336,-88.929834
279.72006,121.76006,-89.018687
279.72104,122.67189,-89.115966
279.72195,123.51854,-89.207886
279.72284,124.36515,-89.301455
279.72375,125.2117,-89.396773
279.72464,126.05821,-89.493973
279.72556,126.90464,-89.593164
279.72647,127.75101,-89.694502
279.72736,128.5973,-89.798119
279.72827,129.4435,-89.904163
279.72916,130.28961,-90.012795
279.73013,131.20068,-90.132867
279.73105,132.04656,-90.247415
279.73193,132.89232,-90.365122
279.73285,133.73794,-90.486176
279.73376,134.58366,-90.607664
279.73465,135.42984,-90.725192
279.73557,136.27587,-90.846451
279.73645,137.12174,-90.971701
279.73737,137.96746,-91.101221
279.73834,138.87803,-91.245798
279.73923,139.72334,-91.385135
279.74014,140.56844,-91.529709
279.74103,141.41331,-91.679902
279.74194,142.25795,-91.836132
279.74286,143.10231,-91.998817
279.74374,143.94638,-92.168476
279.74466,144.79015,-92.345614
279.74554,145.63359,-92.530822
279.74646,146.47667,-92.724748
279.74744,147.38415,-92.944118
279.74832,148.22639,-93.158454
279.74924,149.06816,-93.383917
279.75015,149.90943,-93.62144
279.75104,150.75246,-93.848525
279.75195,151.59501,-94.08832
279.75284,152.43704,-94.342451
279.75375,153.27847,-94.612267
279.75464,154.11925,-94.899327
279.7556,155.02392,-95.229753
279.75653,155.86316,-95.558484
279.75742,156.70153,-95.91063
279.75833,157.53893,-96.288877
279.75925,158.37522,-96.696221
279.76013,159.21032,-97.136177
279.76105,160.04406,-97.612818
279.76193,160.87625,-98.130901
279.76285,161.7067,-98.696039
279.76376,162.53516,-99.314868
279.7647,163.42477,-100.05041
279.76563,164.24807,-100.80781
279.76654,165.06824,-101.64872
279.76743,165.88769,-102.55262
279.76834,166.70458,-103.55067
279.76923,167.51682,-104.67945
279.77014,168.32346,-105.96529
279.77103,169.12328,-107.44173
279.77194,169.91462,-109.15189
279.77292,170.75489,-111.31985
279.77383,171.52091,-113.71537
279.77472,172.26906,-116.5815
279.77563,172.99361,-120.05203
279.77652,173.68645,-124.30428
279.77744,174.33595,-129.56828
279.77832,174.92544,-136.1243
279.77924,175.43167,-144.26401
279.78015,175.82423,-154.17282
279.78104,176.06898,-165.70934
279.782,176.13528,-179.16627
279.78293,176.00499,168.55828
279.7838,175.71121,157.49059
279.78473,175.28696,148.07215
279.7856,174.75751,140.38098
279.78653,174.15135,134.19221
279.78745,173.48989,129.21422
279.78833,172.78836,125.18122
279.78925,172.05735,121.87878
279.79022,171.24564,118.95175
279.7911,170.47472,116.68809
279.79202,169.69108,114.76785
279.7929,168.8974,113.12241
279.79382,168.09571,111.69943
279.7947,167.28751,110.45844
279.79562,166.47401,109.36804
279.79654,165.65608,108.4033
279.79742,164.83446,107.54454
279.79834,164.00973,106.77576
279.79932,163.11858,106.03371
279.8002,162.28896,105.4105
279.80112,161.4604,104.8056
279.802,160.62987,104.2538
279.80292,159.79765,103.74869
279.80383,158.96394,103.28482
279.80472,158.12889,102.85759
279.80563,157.29265,102.46297
279.80652,156.45537,102.09761
279.8075,155.55264,101.73343
279.8084,154.71352,101.41973
279.8093,153.87364,101.12733
279.8102,153.03309,100.85426
279.8111,152.19194,100.59879
279.812,151.35019,100.35943
279.81293,150.50798,100.13479
279.8138,149.66528,99.923723
279.81473,148.82216,99.725097
279.8156,147.97866,99.538007
279.8166,147.06987,99.348384
279.8175,146.22606,99.163389
279.81958,144.27763,98.759564
279.8205,143.43273,98.599361
279.82138,142.58752,98.447253
279.8223,141.74201,98.30272
279.82318,140.89623,98.165286
279.8241,140.05023,98.034521
279.825,139.20393,97.910012
279.82596,138.2923,97.782518
279.82687,137.44562,97.669893
279.8278,136.59868,97.562488
279.82867,135.75163,97.460033
279.8296,134.90434,97.362251
279.83047,134.05695,97.268925
279.8314,133.20941,97.179796
279.8323,132.36169,97.094665
279.8332,131.51388,97.013345
279.83417,130.60196,96.91896
279.83508,129.7555,96.830883
279.83597,128.90887,96.746434
279.83688,128.06212,96.665449
279.83777,127.21521,96.587749
279.83868,126.36819,96.513218
279.83957,125.52103,96.441699
279.84048,124.67375,96.373077
279.8414,123.82636,96.307229
279.8423,122.97885,96.244033
279.84326,122.06605,96.178856
279.84418,121.21834,96.120888
279.84506,120.37054,96.065271
279.84598,119.52265,96.011943
279.84686,118.67467,95.960801
279.84778,117.82662,95.911782
279.8487,116.97849,95.864823
279.84958,116.13028,95.819839
279.8505,115.28224,95.773243
279.85147,114.36926,95.71877
279.85236,113.5214,95.670186
279.85327,112.67346,95.623455
279.85416,111.82543,95.578535
279.85507,110.97732,95.535355
279.85596,110.12913,95.493879
279.85687,109.28088,95.454046
279.8578,108.43254,95.415828
279.85867,107.58415,95.379154
279.8596,106.73568,95.344012
279.86057,105.82188,95.307823
279.86145,104.97329,95.275712
279.86237,104.12464,95.245016
279.86325,103.27593,95.215693
279.86417,102.42717,95.187728
279.86508,101.57837,95.161068
279.86597,100.72951,95.135712
279.86688,99.880625,95.111291
279.86777,99.03196,95.083139
279.86874,98.117957,95.054216
279.86966,97.269182,95.02863
279.87054,96.42035,95.004251
279.87146,95.571466,94.98105
279.87238,94.722537,94.959007
279.87326,93.873556,94.938109
279.87418,93.024533,94.918344
279.87506,92.175463,94.89969
279.87598,91.326352,94.882121
279.87686,90.477198,94.865655
279.87784,89.562681,94.849122
279.87875,88.713448,94.834872
279.87964,87.864178,94.821678
279.88055,87.014874,94.809531
279.88147,86.165536,94.798437
279.88235,85.316166,94.788368
279.88327,84.466766,94.779331
279.88416,83.617907,94.7685
279.88507,82.7692,94.75775
279.88605,81.855167,94.747294
279.88693,81.006388,94.738649
279.88785,80.157575,94.730998
279.88876,79.308733,94.724351
279.88965,78.459859,94.718709
279.89056,77.610957,94.714075
279.89145,76.762026,94.710451
279.89236,75.91307,94.707837
279.89325,75.064089,94.706248
279.89417,74.215084,94.705686
279.89514,73.300749,94.706239
279.89603,72.451696,94.707838
279.89694,71.602632,94.710494
279.89786,70.753539,94.714217
279.89874,69.904435,94.719028
279.89966,69.055315,94.72493
279.90054,68.207222,94.732478
279.90146,67.36041,94.741837
279.90237,66.513588,94.752356
279.90332,65.601619,94.765008
279.90424,64.754782,94.778007
279.90515,63.907941,94.792248
279.90604,63.061096,94.807753
279.90695,62.21425,94.82455
279.90784,61.367402,94.842679
279.95792,14.682131,104.55043
279.95883,13.860379,105.37508
279.95972,13.04193,106.30471
279.96063,12.227448,107.35987
279.96152,11.417781,108.56655
279.96243,10.614034,109.95816
279.9643,8.9705371,113.64472
279.9652,8.1965567,115.94506
279.96613,7.4386467,118.72145
279.96793,6.006969,126.48686
279.9688,5.3533677,131.93022
279.96973,4.761275,138.80615
279.9706,4.256437,147.46853
279.97153,3.8731245,158.14028
279.9725,3.6402519,171.62654
279.9734,3.6219184,-174.98324
279.9743,3.7975502,-162.15784
279.97522,4.1425478,-150.9679
279.9761,4.6191149,-141.78911
279.97702,5.1911373,-134.47779
279.9779,5.8305881,-128.69344
279.97882,6.5176484,-124.09115
279.97974,7.23877,-120.38737
279.98068,8.042946,-117.15763
279.9816,8.808614,-114.69531
279.9825,9.5880331,-112.63153
279.9834,10.378108,-110.88142
279.9843,11.178721,-109.4214
279.9852,11.985895,-108.16242
279.9861,12.798187,-107.06413
279.987,13.614687,-106.09853
279.9879,14.434679,-105.24364
279.98883,15.257588,-104.482
279.98978,16.14656,-103.75004
279.9907,16.974207,-103.14024
279.9916,17.803641,-102.5883
279.9925,18.634633,-102.08657
279.9934,19.466971,-101.62873
279.9943,20.300495,-101.20947
279.9952,21.135055,-100.82428
279.99612,21.970543,-100.46931
279.997,22.806845,-100.14131
279.998,23.708291,-99.814984
279.9989,24.546025,-99.53437
279.9998,25.384342,-99.273167
280.0007,26.223795,-99.041734
280.0016,27.06406,-98.833425
280.0025,27.904688,-98.638605
280.00342,28.745638,-98.456116
280.0043,29.586883,-98.284936
280.00522,30.428394,-98.124134
280.0061,31.270148,-97.972894
280.00708,32.1769,-97.819909
280.008,33.01909,-97.686298
280.00888,33.861468,-97.560233
280.0098,34.70402,-97.441183
280.01068,35.546718,-97.328671
280.0116,36.389556,-97.22226
280.0125,37.232536,-97.121562
280.0134,38.07563,-97.026201
280.0143,38.918829,-96.935861
280.0153,39.827006,-96.843845
280.01617,40.670405,-96.762995
280.0171,41.514073,-96.689518
280.01797,42.358245,-96.627481
280.0189,43.202452,-96.568826
280.0198,44.046693,-96.513408
280.0207,44.89097,-96.461043
280.0216,45.73527,-96.411604
280.0225,46.579593,-96.364935
280.0234,47.423946,-96.320925
280.02438,48.333261,-96.276348
280.02527,49.177633,-96.237485
280.02618,50.022023,-96.200942
280.02707,50.866408,-96.166614
280.02798,51.710799,-96.134441
280.0289,52.555185,-96.104318
280.0298,53.399575,-96.076201
280.0307,54.243952,-96.049999
280.0316,55.08833,-96.025645
280.03256,55.997632,-96.001419
280.03348,56.841984,-95.98074
280.03436,57.688016,-95.968076
280.0362,59.380037,-95.94747
280.03708,60.225988,-95.939376
280.03888,61.917766,-95.927411
280.04068,63.609367,-95.920935
280.0471,69.593365,-95.939553
280.04797,70.438692,-95.947202
280.05258,74.728876,-96.011246
280.06342,84.859474,-96.299037
280.0643,85.703017,-96.331079
280.06522,86.546449,-96.364426
280.0661,87.389762,-96.399097
280.06702,88.233543,-96.434951
280.0679,89.079359,-96.471539
280.06882,89.925046,-96.509536
280.0698,90.835637,-96.55204
280.0707,91.681045,-96.593014
280.0716,92.526315,-96.635468
280.0725,93.371453,-96.679429
280.0734,94.216436,-96.724925
280.0743,95.061258,-96.771987
280.0752,95.905945,-96.820664
280.0761,96.750464,-96.87097
280.07703,97.594828,-96.922965
280.0779,98.439015,-96.976672
280.0789,99.347947,-97.036477
280.0798,100.19177,-97.093896
280.0807,101.03541,-97.153167
280.0816,101.87886,-97.21434
280.0825,102.7221,-97.277476
280.0834,103.56517,-97.342613
280.08432,104.40948,-97.405936
280.0852,105.25373,-97.470974
280.08612,106.09779,-97.53817
280.0871,107.00656,-97.613032
280.08798,107.85016,-97.684926
280.0889,108.69356,-97.759199
280.08978,109.53671,-97.835905
280.0907,110.37964,-97.915132
280.09158,111.2223,-97.996973
280.0925,112.06472,-98.081496
280.0934,112.90686,-98.1688
280.0943,113.74874,-98.258983
280.09528,114.65503,-98.359444
280.0962,115.4963,-98.455937
280.09708,116.33726,-98.555639
280.098,117.1779,-98.658682
280.09888,118.01819,-98.765168
280.0998,118.85816,-98.875245
280.1007,119.69941,-98.983053
280.1016,120.54147,-99.090633
280.1025,121.38316,-99.202096
280.1034,122.22453,-99.317592
280.10437,123.13019,-99.446672
280.1053,123.97078,-99.571099
280.10617,124.81095,-99.700097
280.1071,125.65073,-99.833894
280.10797,126.49005,-99.972673
280.1089,127.32893,-100.11669
280.1098,128.16732,-100.26616
280.1107,129.00522,-100.42136
280.1116,129.84258,-100.58256
280.11258,130.74374,-100.76321
280.11346,131.57994,-100.93783
280.11438,132.41552,-101.11942
280.11526,133.25047,-101.30834
280.11618,134.08473,-101.50497
280.1171,134.91921,-101.7053
280.11798,135.75524,-101.90325
280.1189,136.59058,-102.10983
280.11978,137.42519,-102.32553
280.1207,138.25903,-102.55086
280.12167,139.15607,-102.80498
280.12256,139.98814,-103.05223
280.12347,140.81928,-103.31102
280.1244,141.64942,-103.58208
280.12527,142.47849,-103.86621
280.1262,143.30644,-104.16426
280.12708,144.13316,-104.47717
280.128,144.9586,-104.80594
280.12888,145.78266,-105.1517
280.12985,146.66842,-105.54444
280.13077,147.48925,-105.92952
280.13165,148.30834,-106.3357
280.13257,149.12554,-106.76461
280.13348,149.94073,-107.21805
280.13437,150.7591,-107.6692
280.13528,151.57542,-108.1473
280.13617,152.38945,-108.65515
280.1371,153.20098,-109.1953
280.138,154.00976,-109.77068
280.13895,154.8774,-110.43343
280.13986,155.6796,-111.09274
280.14078,156.47814,-111.79858
280.14166,157.27263,-112.55557
280.14258,158.06259,-113.36895
280.14346,158.84757,-114.24466
280.14438,159.62695,-115.18938
280.14526,160.40007,-116.21079
280.14618,161.16618,-117.31757
280.14716,161.98232,-118.61636
280.14804,162.73079,-119.93373
280.14896,163.46899,-121.37161
280.14987,164.19547,-122.94486
280.15076,164.9137,-124.63401
280.15167,165.61977,-126.47473
280.15256,166.30911,-128.50559
280.15347,166.97903,-130.75098
280.1544,167.62641,-133.23822
280.15527,168.24748,-135.99657
280.15625,168.88188,-139.30599
280.15717,169.43346,-142.72674
280.15805,169.94282,-146.51126
280.15897,170.40324,-150.68136
280.15985,170.80732,-155.24651
280.16077,171.14738,-160.19851
280.16165,171.41577,-165.50415
280.16257,171.60562,-171.10173
280.16348,171.71152,-176.90065
280.16446,171.72801,176.75908
280.16534,171.65224,170.91539
280.16626,171.49109,165.2351
280.16714,171.25537,159.80454
280.16806,170.95501,154.67552
280.16895,170.58657,149.91287
280.16986,170.15767,145.53791
280.17078,169.67584,141.55103
280.17166,169.14811,137.93704
280.17258,168.58085,134.67157
280.17355,167.9321,131.51113
280.17444,167.2997,128.87462
280.17535,166.64258,126.49429
280.17624,165.96423,124.34216
280.17715,165.26758,122.39256
280.17807,164.55506,120.62231
280.17896,163.8288,119.0111
280.17987,163.09054,117.54087
280.18076,162.34181,116.19582
280.18173,161.52519,114.87151
280.18265,160.75852,113.74436
280.18353,159.98524,112.70243
280.18445,159.21324,111.69945
280.18533,158.43507,110.76954
280.18625,157.65136,109.9055
280.18716,156.8627,109.10108
280.18805,156.06953,108.35065
280.18896,155.27231,107.64929
280.18985,154.47142,106.99264
280.19083,153.60517,106.3309
280.19174,152.79765,105.75499
280.19263,151.98733,105.213
280.19354,151.17448,104.70218
280.19446,150.35928,104.22004
280.19534,149.54193,103.76431
280.19626,148.72256,103.333
280.19714,147.90138,102.92427
280.19806,147.07847,102.53646
280.19904,146.1905,102.1405
280.19992,145.36444,101.7915
280.20084,144.54133,101.43889
280.20172,143.71818,101.09605
280.20264,142.89366,100.76868
280.20355,142.06784,100.45577
280.20444,141.2408,100.15636
280.20535,140.41262,99.869665
280.20624,139.58338,99.594876
280.20715,138.75312,99.331259
280.20813,137.85791,99.059129
280.209,137.02574,98.816681
280.20993,136.19272,98.583545
280.21085,135.3589,98.359161
280.21173,134.52429,98.143066
280.21265,133.68899,97.934798
280.21353,132.85301,97.733917
280.21445,132.01637,97.540053
280.21533,131.17913,97.352822
280.2163,130.27679,97.1582
280.21722,129.43984,96.976682
280.21814,128.6041,96.792407
280.21902,127.76778,96.613816
280.21994,126.93092,96.440625
280.22083,126.09352,96.272556
280.22174,125.25561,96.109369
280.22263,124.41723,95.950816
280.22354,123.57838,95.796686
280.22446,122.73908,95.646756
280.2254,121.83475,95.489764
280.22632,120.9946,95.347935
280.22723,120.15407,95.209732
280.22812,119.31315,95.074976
280.22903,118.47189,94.943517
280.22992,117.63028,94.815194
280.23083,116.78835,94.689859
280.23175,115.94611,94.567379
280.23264,115.10356,94.447621
280.2336,114.19631,94.320061
280.23453,113.35619,94.194965
280.2354,112.51577,94.072343
280.23633,111.67506,93.952065
280.2372,110.83408,93.83404
280.23813,109.99283,93.718139
280.239,109.15134,93.60428
280.23993,108.3096,93.49234
280.24084,107.46764,93.382241
280.24173,106.62546,93.273883
280.2427,105.71826,93.159034
280.24362,104.87565,93.054006
280.2445,104.03285,92.95046
280.24542,103.18986,92.84831
280.2463,102.3467,92.747472
280.24722,101.50338,92.647885
280.24814,100.65989,92.549455
280.24902,99.816258,92.452132
280.24994,98.972484,92.355823
280.25092,98.064758,92.248872
280.2518,97.222039,92.149316
280.25272,96.37919,92.050597
280.2536,95.53622,91.952642
280.25452,94.693139,91.855393
280.2554,93.849956,91.75877
280.25632,93.006676,91.66273
280.25723,92.163307,91.567187
280.25812,91.319854,91.472101
280.25903,90.476325,91.377398
280.26,89.567833,91.275766
280.2609,88.724171,91.181653
280.2618,87.880456,91.087744
280.2627,87.036692,90.993959
280.2636,86.192894,90.900257
280.26453,85.349059,90.806556
280.2654,84.505195,90.712816
280.26633,83.661313,90.618964
280.2672,82.817754,90.525252
280.2682,81.909753,90.424515
280.2691,81.066609,90.330651
280.27,80.223474,90.236428
280.2709,79.380352,90.141768
280.27182,78.537254,90.04663
280.2727,77.694184,89.950933
280.27362,76.851151,89.854594
280.2745,76.008158,89.757567
280.27542,75.165217,89.65978
280.2763,74.322333,89.561143
280.27728,73.414687,89.453899
280.2782,72.571947,89.35328
280.27908,71.729288,89.251598
280.28,70.886717,89.148761
280.2809,70.044245,89.04467
280.2818,69.20188,88.939262
280.2827,68.359627,88.832436
280.2836,67.517406,88.724622
280.28452,66.674758,88.61838
280.2855,65.76744,88.502116
280.28638,64.925082,88.392319
280.2873,64.082874,88.280656
280.2882,63.240831,88.167008
280.33798,17.524431,70.171477
280.3389,16.74544,69.039922
280.33978,15.973815,67.797629
280.3407,15.210676,66.428965
280.3425,13.715472,63.236188
280.3434,12.986956,61.365399
280.3443,12.274198,59.273531
280.34528,11.527566,56.733831
280.34708,10.214416,51.054146
280.348,9.6036154,47.646792
280.34888,9.0316681,43.791135
280.3498,8.5064128,39.435804
280.3507,8.0274908,34.573609
280.3535,6.9898657,16.144353
280.35437,6.8373556,9.2151131
280.35617,6.8469212,-5.0449538
280.3571,7.0085283,-11.944372
280.35797,7.2668751,-18.441752
280.3589,7.6121139,-24.420085
280.3598,8.0330161,-29.824308
280.3607,8.5183721,-34.64983
280.3616,9.0578111,-38.925795
280.36258,9.6888366,-42.971226
280.36438,10.967971,-49.175337
280.36526,11.648108,-51.747706
280.36618,12.349374,-54.029722
280.3671,13.06578,-56.080012
280.36798,13.791511,-57.956676
280.3689,14.530799,-59.641942
280.36978,15.281668,-61.160765
280.37076,16.101387,-62.634674
280.37167,16.871414,-63.872298
280.37256,17.648829,-64.999469
280.37347,18.432687,-66.02934
280.3744,19.222199,-66.973086
280.37527,20.016688,-67.840375
280.3762,20.815584,-68.639561
280.37708,21.618396,-69.377814
280.378,22.424694,-70.061457
280.37888,23.234115,-70.695931
280.37985,24.108925,-71.329683
280.38077,24.923856,-71.876622
280.38165,25.74105,-72.387362
280.38257,26.5603,-72.865093
280.38348,27.381406,-73.312722
280.38437,28.200913,-73.766668
280.38528,29.022198,-74.194144
280.38617,29.845139,-74.59681
280.3871,30.669618,-74.976597
280.38806,31.559092,-75.362043
280.38895,32.386375,-75.69972
280.38986,33.214857,-76.019392
280.39078,34.044439,-76.322288
280.39166,34.875056,-76.609613
280.39258,35.706615,-76.882421
280.39346,36.539063,-77.14164
280.39438,37.372346,-77.388192
280.39526,38.206391,-77.622859
280.39618,39.041162,-77.846374
280.39716,39.940902,-78.075384
280.39804,40.777028,-78.27787
280.39896,41.613739,-78.471104
280.39987,42.450999,-78.655632
280.40076,43.286264,-78.846483
280.40167,44.120921,-79.035962
280.40256,44.956158,-79.217506
280.40347,45.791942,-79.391543
280.4044,46.628245,-79.558442
280.40533,47.529421,-79.730642
280.40625,48.366715,-79.883879
280.40717,49.204448,-80.031029
280.40805,50.042593,-80.172388
280.40897,50.88114,-80.308212
280.40985,51.72006,-80.43878
280.41077,52.559343,-80.564305
280.41165,53.398967,-80.685036
280.41257,54.238917,-80.801162
280.41348,55.079178,-80.912889
280.41446,55.984404,-81.028493
280.41534,56.825261,-81.131659
280.41626,57.666392,-81.230945
280.41714,58.507628,-81.331523
280.41806,59.348914,-81.436885
280.41895,60.190489,-81.538566
280.41986,61.032354,-81.636737
280.42078,61.874496,-81.731513
280.42166,62.716895,-81.823031
280.42264,63.624379,-81.91807
280.4864,123.25565,-84.368464
280.4873,124.10165,-84.359193
280.4882,124.94768,-84.348494
280.48917,125.85885,-84.335331
280.49008,126.70495,-84.321522
280.49097,127.55108,-84.306152
280.49188,128.39725,-84.289164
280.49277,129.24344,-84.270515
280.49368,130.08965,-84.250155
280.4946,130.9359,-84.227988
280.49548,131.78214,-84.20397
280.4964,132.62842,-84.178019
280.49738,133.5398,-84.147827
280.49826,134.38609,-84.117632
280.49918,135.23239,-84.085224
280.50006,136.0787,-84.050524
280.50098,136.92422,-84.008402
280.50186,137.76963,-83.96308
280.50278,138.61504,-83.91494
280.5037,139.46043,-83.863792
280.50458,140.30578,-83.809476
280.5055,141.15112,-83.751831
280.50647,142.06144,-83.685779
280.50735,142.90669,-83.620526
280.50827,143.75191,-83.551262
280.50916,144.59708,-83.477696
280.51007,145.44218,-83.399568
280.511,146.28722,-83.316563
280.51187,147.1322,-83.228292
280.5128,147.97709,-83.134376
280.51367,148.8219,-83.034404
280.51465,149.73157,-82.919393
280.51556,150.57615,-82.805199
280.51645,151.42062,-82.68327
280.51736,152.26455,-82.543757
280.51825,153.10801,-82.388315
280.51917,153.95128,-82.221865
280.52008,154.79428,-82.043336
280.52097,155.63702,-81.851494
280.52188,156.47944,-81.644921
280.52277,157.32153,-81.422068
280.52374,158.22795,-81.161649
280.52466,159.06918,-80.898593
280.52554,159.90989,-80.612463
280.52646,160.75006,-80.300334
280.52737,161.58957,-79.95863
280.52826,162.42836,-79.583204
280.52917,163.26626,-79.169049
280.53006,164.1032,-78.710075
280.53098,164.93896,-78.198984
280.53195,165.83748,-77.579731
280.53284,166.67009,-76.928791
280.53375,167.50024,-76.179952
280.53467,168.32659,-75.298176
280.53555,169.14975,-74.280902
280.53647,169.96883,-73.095652
280.53735,170.78283,-71.698899
280.53827,171.59022,-70.031062
280.53915,172.38891,-68.0094
280.54007,173.17583,-65.515917
280.54105,174.00483,-62.103516
280.54193,174.74969,-57.98156
280.54285,175.45844,-52.534353
280.54376,176.11127,-45.167931
280.54465,176.67506,-35.079068
280.54556,177.09747,-21.50276
280.54645,177.31099,-4.6268418
280.54736,177.26624,13.325105
280.54828,176.97463,29.22446
280.54922,176.45483,42.372988
280.55014,175.8489,51.227
280.55106,175.16497,57.608461
280.55194,174.43601,62.362318
280.55286,173.67763,65.994588
280.55374,172.89923,68.838802
280.55466,172.10676,71.115441
280.55554,171.30405,72.973237
280.55646,170.49369,74.514651
280.55737,169.67747,75.812294
280.55832,168.7934,76.996795
280.55923,167.96876,77.939585
280.56015,167.14123,78.760565
280.56104,166.31135,79.481456
280.56195,165.4795,80.119229
280.56284,164.64604,80.687178
280.56375,163.81117,81.196089
280.56467,162.97513,81.654497
280.56555,162.13807,82.069484
280.56653,161.23565,82.47443
280.56744,160.39602,82.800047
280.56833,159.55541,83.090879
280.56924,158.71429,83.358228
280.57013,157.87271,83.604787
280.57104,157.03074,83.832803
280.57193,156.1884,84.044233
280.57285,155.34575,84.240773
280.57376,154.50281,84.423895
280.57465,153.65961,84.594903
280.57562,152.75129,84.766749
280.57654,151.90762,84.915962
280.57742,151.06376,85.056105
280.57834,150.21971,85.187908
280.57922,149.37551,85.312072
280.58014,148.53116,85.429208
280.58105,147.68667,85.539865
280.58194,146.84205,85.64455
280.58286,145.99731,85.74367
