#GET [h], A15_xpos-J2000[km], A15_ypos-J2000[km], A15_zpos-J2000[km], A15_xvel-J2000[km/s], A15_yvel-J2000[km/s], A15_zvel-J2000[km/s],XRay_point_RA [h], XRay_point_DEC [deg]
274.6227,71731.736,-144434.59,-94755.274,-0.33965852,1.4390791,0.64336083,19.413631,38.24378
274.6236,71730.635,-144429.93,-94753.19,-0.33967242,1.4391075,0.64337956,19.414828,38.266027
274.6245,71729.534,-144425.27,-94751.105,-0.33968633,1.4391359,0.6433983,19.416026,38.288262
274.62543,71728.397,-144420.45,-94748.951,-0.3397007,1.4391653,0.64341766,19.417225,38.310484
274.6263,71727.333,-144415.94,-94746.936,-0.33971414,1.4391928,0.64343577,19.418427,38.332719
274.62723,71726.196,-144411.12,-94744.782,-0.33972851,1.4392222,0.64345513,19.41963,38.354942
274.6281,71725.132,-144406.62,-94742.766,-0.33974196,1.4392497,0.64347324,19.420834,38.377161
274.6291,71723.909,-144401.44,-94740.45,-0.33975741,1.4392813,0.64349406,19.422132,38.401076
274.63,71722.808,-144396.77,-94738.365,-0.33977132,1.4393097,0.6435128,19.42334,38.423303
274.6309,71721.707,-144392.11,-94736.28,-0.33978523,1.4393381,0.64353154,19.424549,38.445508
274.6318,71720.606,-144387.45,-94734.195,-0.33979915,1.4393666,0.64355029,19.42576,38.467717
274.63272,71719.481,-144382.68,-94732.064,-0.33981337,1.4393956,0.64356945,19.426972,38.489916
274.6336,71718.404,-144378.12,-94730.025,-0.33982697,1.4394235,0.64358777,19.428142,38.510761
274.63452,71717.279,-144373.35,-94727.893,-0.3398412,1.4394525,0.64360694,19.429013,38.522195
274.6354,71716.202,-144368.79,-94725.854,-0.3398548,1.4394804,0.64362527,19.429883,38.533612
274.63632,71715.076,-144364.02,-94723.722,-0.33986903,1.4395094,0.64364443,19.430753,38.545024
274.6372,71714,-144359.46,-94721.683,-0.33988264,1.4395373,0.64366276,19.431626,38.556458
274.63818,71712.8,-144354.38,-94719.413,-0.33989779,1.4395682,0.64368318,19.432565,38.568752
274.6391,71711.675,-144349.62,-94717.281,-0.33991202,1.4395973,0.64370235,19.433438,38.580162
274.64,71710.573,-144344.95,-94715.195,-0.33992594,1.4396258,0.6437211,19.434311,38.591566
274.6409,71709.472,-144340.29,-94713.109,-0.33993986,1.4396542,0.64373985,19.435184,38.602966
274.6418,71708.37,-144335.62,-94711.024,-0.33995379,1.4396827,0.6437586,19.436059,38.614385
274.6427,71707.269,-144330.96,-94708.938,-0.33996771,1.4397111,0.64377736,19.436934,38.625785
274.64362,71706.143,-144326.19,-94706.806,-0.33998194,1.4397402,0.64379653,19.437808,38.637179
274.6445,71705.066,-144321.63,-94704.766,-0.33999556,1.4397681,0.64381487,19.438684,38.648571
274.64542,71703.94,-144316.86,-94702.634,-0.34000979,1.4397972,0.64383405,19.439561,38.659979
274.6464,71702.74,-144311.78,-94700.362,-0.34002496,1.4398281,0.64385448,19.440505,38.672256
274.64728,71701.663,-144307.22,-94698.323,-0.34003858,1.439856,0.64387282,19.441382,38.68364
274.6482,71700.537,-144302.45,-94696.19,-0.34005281,1.4398851,0.643892,19.442261,38.695043
274.6491,71699.435,-144297.79,-94694.104,-0.34006674,1.4399135,0.64391076,19.443139,38.706426
274.65,71698.333,-144293.12,-94692.018,-0.34008067,1.439942,0.64392952,19.444018,38.717803
274.6509,71697.231,-144288.46,-94689.931,-0.34009461,1.4399705,0.64394829,19.444006,38.701869
274.6518,71696.129,-144283.79,-94687.845,-0.34010854,1.439999,0.64396705,19.443795,38.679821
274.6527,71695.027,-144279.13,-94685.758,-0.34012247,1.4400274,0.64398582,19.443585,38.657773
274.65363,71693.889,-144274.31,-94683.602,-0.34013687,1.4400569,0.64400521,19.443374,38.635716
274.6545,71692.823,-144269.8,-94681.585,-0.34015034,1.4400844,0.64402336,19.443166,38.61368
274.6555,71691.599,-144264.61,-94679.267,-0.34016582,1.440116,0.64404421,19.442942,38.589943
274.6564,71690.497,-144259.95,-94677.18,-0.34017976,1.4401445,0.64406298,19.442734,38.567901
274.6573,71689.394,-144255.28,-94675.093,-0.3401937,1.440173,0.64408176,19.442528,38.545863
274.6582,71688.292,-144250.61,-94673.006,-0.34020764,1.4402015,0.64410053,19.442321,38.523812
274.6591,71687.19,-144245.95,-94670.92,-0.34022157,1.4402299,0.64411931,19.442115,38.501776
274.66,71686.088,-144241.28,-94668.833,-0.34023551,1.4402584,0.64413808,19.44191,38.479746
274.6609,71684.985,-144236.61,-94666.746,-0.34024946,1.4402869,0.64415686,19.441706,38.45771
274.6618,71683.883,-144231.95,-94664.658,-0.3402634,1.4403154,0.64417563,19.441502,38.435674
274.66272,71682.756,-144227.18,-94662.525,-0.34027765,1.4403445,0.64419483,19.441298,38.413633
274.66367,71681.592,-144222.25,-94660.322,-0.34029237,1.4403746,0.64421465,19.44108,38.389907
274.66458,71680.477,-144217.53,-94658.211,-0.34030647,1.4404034,0.64423364,19.440878,38.367882
274.6655,71679.35,-144212.76,-94656.078,-0.34032072,1.4404325,0.64425284,19.440677,38.345851
274.66638,71678.272,-144208.2,-94654.037,-0.34033436,1.4404604,0.64427121,19.440476,38.323823
274.6673,71677.145,-144203.43,-94651.903,-0.34034862,1.4404895,0.64429041,19.440408,38.298457
274.66818,71676.066,-144198.87,-94649.862,-0.34036226,1.4405174,0.64430878,19.440465,38.269878
274.6691,71674.939,-144194.09,-94647.728,-0.34037652,1.4405465,0.64432798,19.440523,38.241282
274.67,71673.836,-144189.43,-94645.64,-0.34039047,1.440575,0.64434677,19.440582,38.21271
274.6709,71672.733,-144184.76,-94643.552,-0.34040442,1.4406035,0.64436556,19.440642,38.184147
274.6718,71671.63,-144180.09,-94641.465,-0.34041837,1.440632,0.64438435,19.440702,38.155572
274.6728,71670.405,-144174.91,-94639.145,-0.34043387,1.4406637,0.64440523,19.440768,38.1248
274.67368,71669.326,-144170.34,-94637.103,-0.34044751,1.4406916,0.6444236,19.44083,38.096241
274.6746,71668.199,-144165.57,-94634.969,-0.34046178,1.4407207,0.64444281,19.440892,38.067669
274.67548,71667.12,-144161.01,-94632.927,-0.34047542,1.4407486,0.64446119,19.440955,38.039107
274.6764,71665.993,-144156.24,-94630.793,-0.34048969,1.4407777,0.6444804,19.44102,38.010552
274.67728,71664.914,-144151.67,-94628.751,-0.34050334,1.4408056,0.64449878,19.441085,37.981999
274.6782,71663.786,-144146.9,-94626.617,-0.34051761,1.4408347,0.64451799,19.44115,37.953446
274.6791,71662.683,-144142.23,-94624.528,-0.34053157,1.4408632,0.64453679,19.441216,37.924898
274.68,71661.579,-144137.56,-94622.44,-0.34054553,1.4408918,0.64455559,19.441283,37.896352
274.68097,71660.39,-144132.53,-94620.189,-0.34056057,1.4409225,0.64457585,19.441356,37.865623
274.6819,71659.25,-144127.71,-94618.031,-0.340575,1.440952,0.64459528,19.441424,37.837081
274.68277,71658.183,-144123.19,-94616.012,-0.3405885,1.4409795,0.64461345,19.441493,37.80853
274.6837,71657.043,-144118.37,-94613.854,-0.34060293,1.441009,0.64463288,19.441471,37.783952
274.68457,71655.976,-144113.86,-94611.835,-0.34061643,1.4410366,0.64465106,19.441088,37.774993
274.6855,71654.836,-144109.03,-94609.677,-0.34063086,1.441066,0.6446705,19.440703,37.766028
274.6864,71653.732,-144104.36,-94607.588,-0.34064482,1.4410946,0.6446893,19.44032,37.757064
274.6873,71652.628,-144099.69,-94605.499,-0.34065879,1.4411231,0.64470811,19.439937,37.748102
274.6882,71651.525,-144095.03,-94603.41,-0.34067276,1.4411516,0.64472692,19.439553,37.739129
274.6891,71650.421,-144090.36,-94601.321,-0.34068673,1.4411801,0.64474573,19.43917,37.730172
274.69006,71649.243,-144085.38,-94599.093,-0.34070163,1.4412106,0.64476579,19.438758,37.720505
274.69098,71648.115,-144080.6,-94596.958,-0.34071591,1.4412397,0.64478502,19.438375,37.711536
274.69186,71647.036,-144076.04,-94594.915,-0.34072957,1.4412676,0.64480342,19.437993,37.70258
274.69278,71645.907,-144071.26,-94592.779,-0.34074385,1.4412968,0.64482265,19.43761,37.693606
274.6937,71644.778,-144066.49,-94590.644,-0.34075814,1.441326,0.64484188,19.437228,37.684632
274.69458,71643.699,-144061.92,-94588.601,-0.3407718,1.4413539,0.64486028,19.436847,37.675671
274.6955,71642.57,-144057.15,-94586.465,-0.34078609,1.441383,0.64487952,19.436464,37.666688
274.69638,71641.491,-144052.58,-94584.422,-0.34079975,1.441411,0.64489792,19.436083,37.657727
274.6973,71640.362,-144047.81,-94582.286,-0.34081404,1.4414401,0.64491716,19.435701,37.648747
274.69827,71639.172,-144042.78,-94580.034,-0.34082911,1.4414709,0.64493744,19.435291,37.639092
274.69916,71638.08,-144038.16,-94577.968,-0.34084293,1.4414991,0.64495605,19.43491,37.630117
274.70007,71636.963,-144033.44,-94575.855,-0.34085706,1.441528,0.64497509,19.434529,37.621151
274.70096,71635.871,-144028.82,-94573.788,-0.34087089,1.4415562,0.6449937,19.43349,37.61636
274.70187,71634.754,-144024.09,-94571.675,-0.34088503,1.4415851,0.64501273,19.432373,37.612057
274.7028,71633.613,-144019.27,-94569.516,-0.34089948,1.4416146,0.64503219,19.431255,37.60775
274.70367,71632.545,-144014.75,-94567.495,-0.34091299,1.4416422,0.64505039,19.430137,37.603426
274.7046,71631.404,-144009.93,-94565.336,-0.34092744,1.4416717,0.64506984,19.42902,37.599104
274.70547,71630.336,-144005.41,-94563.315,-0.34094096,1.4416993,0.64508805,19.427904,37.594797
274.7064,71629.194,-144000.59,-94561.156,-0.34095541,1.4417288,0.6451075,19.426787,37.590475
274.70737,71628.004,-143995.55,-94558.903,-0.34097049,1.4417596,0.6451278,19.425585,37.585814
274.70825,71626.924,-143990.98,-94556.859,-0.34098417,1.4417875,0.64514621,19.424467,37.581467
274.70917,71625.794,-143986.21,-94554.722,-0.34099847,1.4418167,0.64516547,19.423351,37.577135
274.71008,71624.677,-143981.48,-94552.609,-0.34101261,1.4418455,0.64518451,19.422235,37.572791
274.71097,71623.584,-143976.87,-94550.542,-0.34102645,1.4418738,0.64520314,19.421119,37.56844
274.71188,71622.467,-143972.14,-94548.428,-0.34104059,1.4419027,0.64522218,19.420003,37.564082
274.71277,71621.375,-143967.52,-94546.36,-0.34105443,1.4419309,0.64524081,19.418886,37.559712
274.71368,71620.257,-143962.8,-94544.247,-0.34106858,1.4419598,0.64525986,19.417771,37.555365
274.71457,71619.164,-143958.18,-94542.179,-0.34108242,1.441988,0.64527849,19.416656,37.551
274.71555,71617.961,-143953.09,-94539.903,-0.34109766,1.4420191,0.64529901,19.415455,37.546293
274.71646,71616.844,-143948.37,-94537.789,-0.34111181,1.442048,0.64531806,19.414338,37.541905
274.71735,71615.751,-143943.75,-94535.721,-0.34112565,1.4420763,0.64533669,19.414431,37.542649
274.71826,71614.633,-143939.02,-94533.607,-0.3411398,1.4421052,0.64535575,19.415373,37.54699
274.71918,71613.503,-143934.25,-94531.469,-0.34115411,1.4421344,0.64537501,19.416315,37.551328
274.72006,71612.422,-143929.68,-94529.425,-0.3411678,1.4421623,0.64539344,19.417258,37.555656
274.72098,71611.292,-143924.9,-94527.287,-0.34118211,1.4421915,0.6454127,19.4182,37.559984
274.72186,71610.212,-143920.33,-94525.243,-0.3411958,1.4422195,0.64543113,19.419144,37.564327
274.72278,71609.081,-143915.56,-94523.105,-0.34121012,1.4422487,0.6454504,19.420087,37.568649
274.7237,71607.951,-143910.78,-94520.967,-0.34122443,1.4422779,0.64546967,19.421031,37.572975
274.72464,71606.797,-143905.9,-94518.783,-0.34123906,1.4423078,0.64548936,19.422046,37.577611
274.72556,71605.666,-143901.12,-94516.645,-0.34125337,1.442337,0.64550863,19.422991,37.581946
274.72647,71604.548,-143896.4,-94514.53,-0.34126754,1.4423659,0.6455277,19.423935,37.586261
274.72736,71603.455,-143891.78,-94512.462,-0.34128139,1.4423941,0.64554634,19.424879,37.590568
274.72827,71602.337,-143887.05,-94510.347,-0.34129555,1.4424231,0.64556541,19.425822,37.594869
274.72916,71601.243,-143882.43,-94508.279,-0.3413094,1.4424513,0.64558406,19.426767,37.59917
274.73007,71600.125,-143877.7,-94506.164,-0.34132357,1.4424802,0.64560313,19.427711,37.603471
274.73096,71599.032,-143873.08,-94504.095,-0.34133742,1.4425085,0.64562178,19.428656,37.607769
274.73187,71597.913,-143868.36,-94501.98,-0.34135159,1.4425374,0.64564085,19.429601,37.612074
274.73285,71596.709,-143863.27,-94499.702,-0.34136685,1.4425685,0.64566138,19.430618,37.616691
274.73376,71595.591,-143858.54,-94497.587,-0.34138102,1.4425975,0.64568046,19.434668,37.695529
274.73465,71594.497,-143853.92,-94495.518,-0.34139488,1.4426257,0.64569911,19.446876,37.966967
274.73557,71593.366,-143849.14,-94493.38,-0.3414092,1.442655,0.64571839,19.459293,38.238096
274.73645,71592.285,-143844.57,-94491.334,-0.34142291,1.4426829,0.64573684,19.471919,38.508875
274.73737,71591.154,-143839.79,-94489.195,-0.34143723,1.4427122,0.64575613,19.484755,38.779281
274.73825,71590.072,-143835.22,-94487.15,-0.34145094,1.4427401,0.64577458,19.497804,39.049307
274.73917,71588.941,-143830.45,-94485.011,-0.34146527,1.4427694,0.64579387,19.511065,39.3189
274.74008,71587.822,-143825.72,-94482.895,-0.34147945,1.4427983,0.64581295,19.524542,39.588051
274.74097,71586.728,-143821.1,-94480.826,-0.34149331,1.4428266,0.64583161,19.538234,39.856727
274.74194,71585.536,-143816.06,-94478.571,-0.34150842,1.4428574,0.64585195,19.553224,40.145528
274.74286,71584.405,-143811.28,-94476.432,-0.34152276,1.4428867,0.64587124,19.567371,40.413168
274.74374,71583.323,-143806.71,-94474.385,-0.34153647,1.4429146,0.6458897,19.581738,40.680248
274.74466,71582.191,-143801.93,-94472.246,-0.3415508,1.4429439,0.64590899,19.596326,40.946752
274.74554,71581.109,-143797.36,-94470.2,-0.34156452,1.4429719,0.64592745,19.611139,41.212662
274.74646,71579.978,-143792.58,-94468.061,-0.34157885,1.4430011,0.64594675,19.626177,41.477955
274.74738,71578.847,-143787.8,-94465.921,-0.34159319,1.4430304,0.64596604,19.641441,41.742598
274.74826,71577.765,-143783.23,-94463.875,-0.34160691,1.4430583,0.6459845,19.656932,42.006563
274.74918,71576.633,-143778.45,-94461.735,-0.34162125,1.4430876,0.6460038,19.672652,42.269817
274.75015,71575.44,-143773.41,-94459.479,-0.34163637,1.4431184,0.64602416,19.689838,42.552512
274.75104,71574.346,-143768.79,-94457.41,-0.34165024,1.4431467,0.64604283,19.714468,42.96229
274.75195,71573.226,-143764.06,-94455.293,-0.34166443,1.4431757,0.64606192,19.740013,43.375071
274.75284,71572.132,-143759.44,-94453.223,-0.34167831,1.443204,0.6460806,19.766233,43.786292
274.75375,71571.012,-143754.71,-94451.106,-0.3416925,1.4432329,0.6460997,19.793141,44.195856
274.75464,71569.917,-143750.08,-94449.036,-0.34170637,1.4432612,0.64611837,19.820747,44.603638
274.75555,71568.798,-143745.36,-94446.92,-0.34172056,1.4432902,0.64613747,19.849058,45.009498
274.75647,71567.666,-143740.58,-94444.78,-0.34173491,1.4433195,0.64615678,19.878086,45.413325
274.75735,71566.583,-143736,-94442.733,-0.34174864,1.4433475,0.64617525,19.907838,45.814981
274.75827,71565.452,-143731.22,-94440.592,-0.34176299,1.4433767,0.64619456,19.938323,46.214312
274.76068,71562.486,-143718.7,-94434.986,-0.34180058,1.4434534,0.64624516,20.024111,47.276919
274.7625,71560.247,-143709.24,-94430.751,-0.34182897,1.4435113,0.64628337,20.09142,48.053231
274.7634,71559.139,-143704.57,-94428.658,-0.34184302,1.4435399,0.64630227,20.126242,48.436818
274.7643,71558.032,-143699.89,-94426.563,-0.34185706,1.4435686,0.64632117,20.161852,48.817165
274.7652,71556.924,-143695.21,-94424.469,-0.3418711,1.4435972,0.64634007,20.198258,49.19414
274.7661,71555.816,-143690.53,-94422.375,-0.34188515,1.4436259,0.64635897,20.235466,49.567583
274.76703,71554.672,-143685.7,-94420.211,-0.34189966,1.4436555,0.6463785,20.273122,49.917094
274.7679,71553.601,-143681.18,-94418.187,-0.34191324,1.4436832,0.64639677,20.31007,50.183036
274.7689,71552.37,-143675.98,-94415.86,-0.34192885,1.443715,0.64641778,20.350583,50.465642
274.7698,71551.262,-143671.3,-94413.765,-0.3419429,1.4437436,0.64643669,20.388869,50.724386
274.7707,71550.154,-143666.63,-94411.671,-0.34195695,1.4437723,0.64645559,20.427795,50.979453
274.7716,71549.046,-143661.95,-94409.576,-0.341971,1.443801,0.6464745,20.467362,51.230739
274.7725,71547.938,-143657.27,-94407.482,-0.34198505,1.4438296,0.64649341,20.507571,51.478133
274.7734,71546.83,-143652.59,-94405.387,-0.34199911,1.4438583,0.64651232,20.548414,51.721489
274.7752,71544.614,-143643.24,-94401.197,-0.34202721,1.4439156,0.64655014,20.63199,52.195663
274.77612,71543.481,-143638.46,-94399.056,-0.34204158,1.4439449,0.64656947,20.674716,52.426249
274.78342,71534.49,-143600.51,-94382.062,-0.34215562,1.4441774,0.64672292,21.04169,54.114516
274.7843,71533.406,-143595.93,-94380.013,-0.34216937,1.4442054,0.64674142,21.088246,54.290345
274.78522,71532.273,-143591.15,-94377.871,-0.34218375,1.4442347,0.64676077,21.135236,54.459911
274.7862,71531.066,-143586.05,-94375.589,-0.34219906,1.4442659,0.64678137,21.186509,54.636717
274.78708,71529.982,-143581.48,-94373.54,-0.34221281,1.444294,0.64679988,21.234731,54.795395
274.788,71528.848,-143576.69,-94371.398,-0.34222719,1.4443233,0.64681923,21.283521,54.948658
274.7898,71526.631,-143567.34,-94367.207,-0.34225533,1.4443807,0.64685709,21.382755,55.238496
274.79068,71525.546,-143562.76,-94365.157,-0.34226909,1.4444087,0.6468756,21.433167,55.374873
274.7953,71519.853,-143538.74,-94354.398,-0.34234133,1.444556,0.64697279,21.696475,55.975543
274.8016,71512.088,-143505.97,-94339.723,-0.34243987,1.4447568,0.64710537,22.073441,56.439179
274.82993,71477.14,-143358.58,-94273.696,-0.34288355,1.4456608,0.64770222,23.672308,52.5208
274.83084,71476.017,-143353.85,-94271.574,-0.34289782,1.4456899,0.64772141,23.716555,52.280204
274.83173,71474.918,-143349.21,-94269.498,-0.34291177,1.4457183,0.64774017,23.76024,52.035374
274.83353,71472.696,-143339.85,-94265.301,-0.34294,1.4457758,0.64777814,23.845717,51.53217
274.83444,71471.572,-143335.11,-94263.179,-0.34295427,1.4458049,0.64779733,23.884092,51.243446
274.83633,71469.239,-143325.27,-94258.771,-0.34298391,1.4458653,0.6478372,23.962174,50.632021
274.83722,71468.14,-143320.64,-94256.695,-0.34299787,1.4458937,0.64785597,23.998989,50.332211
274.83902,71465.917,-143311.27,-94252.497,-0.3430261,1.4459512,0.64789395,0.071081857,49.722719
274.83994,71464.781,-143306.48,-94250.351,-0.34304054,1.4459806,0.64791336,0.10636446,49.413274
274.84082,71463.694,-143301.9,-94248.298,-0.34305434,1.4460087,0.64793193,0.14113762,49.100856
274.84174,71462.558,-143297.11,-94246.152,-0.34306878,1.4460381,0.64795134,0.17540311,48.785622
274.84265,71461.434,-143292.37,-94244.03,-0.34308305,1.4460672,0.64797054,0.20916099,48.467676
274.84354,71460.335,-143287.74,-94241.954,-0.34309702,1.4460956,0.64798933,0.24241558,48.147169
274.8445,71459.149,-143282.74,-94239.714,-0.34311208,1.4461263,0.64800959,0.27766742,47.79927
274.84543,71458,-143277.9,-94237.545,-0.34312668,1.446156,0.64802921,0.30988172,47.473841
274.8463,71456.925,-143273.37,-94235.515,-0.34314033,1.4461838,0.64804758,0.34160111,47.146229
274.84723,71455.777,-143268.53,-94233.345,-0.34315493,1.4462136,0.64806721,0.37282776,46.816581
274.8481,71454.702,-143264,-94231.315,-0.34316859,1.4462414,0.64808558,0.40356488,46.485026
274.84903,71453.553,-143259.16,-94229.146,-0.34318319,1.4462711,0.64810521,0.43381775,46.151684
274.84995,71452.416,-143254.37,-94226.999,-0.34319763,1.4463005,0.64812463,0.46358946,45.816692
274.85083,71451.329,-143249.79,-94224.946,-0.34321144,1.4463286,0.64814321,0.48972794,45.44538
274.85175,71450.192,-143245,-94222.799,-0.34322589,1.4463581,0.64816264,0.51433618,45.060341
274.85272,71448.994,-143239.95,-94220.536,-0.34324112,1.4463891,0.64818312,0.54037311,44.644089
274.8536,71447.906,-143235.36,-94218.482,-0.34325494,1.4464172,0.6482017,0.56412483,44.256221
274.85452,71446.769,-143230.57,-94216.335,-0.34326938,1.4464466,0.64822113,0.5874681,43.867161
274.8554,71445.682,-143225.99,-94214.282,-0.3432832,1.4464748,0.64823972,0.61040936,43.477015
274.85632,71444.545,-143221.2,-94212.135,-0.34329765,1.4465042,0.64825915,0.63295063,43.085918
274.8572,71443.457,-143216.62,-94210.081,-0.34331147,1.4465323,0.64827774,0.6551016,42.693906
274.85812,71442.32,-143211.83,-94207.934,-0.34332593,1.4465617,0.64829717,0.67685919,42.301179
274.85904,71441.183,-143207.04,-94205.787,-0.34334038,1.4465912,0.6483166,0.69822991,41.907816
274.85992,71440.095,-143202.45,-94203.733,-0.3433542,1.4466193,0.64833519,0.71921961,41.513904
